Google Scholar search results through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search term: all of the words: “citizen science” species Ireland; none of the words: disease book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
1,"AE Goodenough, N Little, WS Carpenter, AG Hart",Birds of a feather flock together: Insights into starling murmuration behaviour revealed using citizen science,2017,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0179277,"https://scholar.google.com/scholar?cites=12832937971181629631&as_sdt=2005&sciodt=0,5&hl=en&num=20",57,2018-06-08,HTML,,,,,,,,1,1,0,4,1
1,"M Kelly-Quinn, JR Baars",Foreword,2014,… and Environment: Proceedings of the Royal Irish …,JSTOR,,"https://scholar.google.com/scholar?cites=2567864027087661871&as_sdt=2005&sciodt=0,5&hl=en&num=20",58,2018-06-08,CITATION,,,,,,,,1,0.25,1,2,4
1,J GIMÉNEZ,As fast as a hare: colonization of the heterobranch Aplysia dactylomela (Mollusca: Gastropoda: Anaspidea) into the western Mediterranean Sea,2017,Cah. Biol. Mar,scholar.harvard.edu,https://scholar.harvard.edu/files/jmoles/files/cb58-3-341-345.pdf,"https://scholar.google.com/scholar?cites=8978878349011027951&as_sdt=2005&sciodt=0,5&hl=en&num=20",59,2018-06-08,PDF,,,,,,,,1,1,1,1,1
8,"JE Purcell, G Milisenda, A Rizzo…",Digestion and predation rates of zooplankton by the pleustonic hydrozoan Velella velella and widespread blooms in 2013 and 2014,2015,Journal of Plankton …,academic.oup.com,https://academic.oup.com/plankt/article-abstract/37/5/1056/1552693,"https://scholar.google.com/scholar?cites=15747027204185496982&as_sdt=2005&sciodt=0,5&hl=en&num=20",60,2018-06-08,,,,,,,,,8,2.67,2,4,3
5,"KJ Walker, OL Pescott, F Harris, C Cheffings…",Making plants count,2015,British …,researchgate.net,https://www.researchgate.net/profile/Oliver_Pescott/publication/282179925_Making_plants_count/links/57f4bafc08ae91deaa5c1b01/Making-plants-count.pdf,"https://scholar.google.com/scholar?cites=691959101566694728&as_sdt=2005&sciodt=0,5&hl=en&num=20",61,2018-06-08,PDF,,,,,,,,5,1.67,1,5,3
4,"F Heigl, CR Stretz, W Steiner, F Suppan, T Bauer…",Comparing Road-Kill Datasets from Hunters and Citizen Scientists in a Landscape Context,2016,Remote Sensing,mdpi.com,http://www.mdpi.com/2072-4292/8/10/832htm,"https://scholar.google.com/scholar?cites=13754037691953494094&as_sdt=2005&sciodt=0,5&hl=en&num=20",62,2018-06-08,HTML,,,,,,,,4,2,1,6,2
0,"C Ennis, R Gandola",Herpetological Journal CONFERENCE REPORT,2016,Herpetological Journal,,,,63,2018-06-08,CITATION,,,,,,,,0,0,0,2,2
3,"A Johnston, D Fink, WM Hochachka…",Estimates of observer expertise improve species distributions from citizen science data,2018,Methods in Ecology …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/2041-210X.12838/full,"https://scholar.google.com/scholar?cites=9467987033727814844&as_sdt=2005&sciodt=0,5&hl=en&num=20",64,2018-06-08,,,,,,,,,3,3,1,4,1
1,"AC Cardoso, K Tsiamis, E Gervasini…",Citizen Science and Open Data: a model for Invasive Alien Species in Europe,2017,Research Ideas and …,riojournal.com,https://riojournal.com/article_preview.php?id=14811,"https://scholar.google.com/scholar?cites=15021264960864141778&as_sdt=2005&sciodt=0,5&hl=en&num=20",65,2018-06-08,HTML,,,,,,,,1,1,0,4,1
0,"E Turicchia, C Cerrano, M Abbiati, M Ponti",FROM CITIZEN SCIENCES TO ENVIRONMENTAL QUALITY ASSESSMENT: THE PORTOFINO MPA CASE STUDY,,ciesm.org,,http://ciesm.org/online/archives/abstracts/pdf/41/CIESM_Congress_2016_Kiel_article_0552.pdf,,66,2018-06-08,PDF,,,,,,,,0,0,0,4,
0,"TH Sparks, S Atkinson, K Lewthwaite…",Can bird abundance declines be detected by citizen science programmes? A case study using Common Cuckoo Cuculus canorus,2017,Avian Biology …,ingentaconnect.com,http://www.ingentaconnect.com/content/stl/abr/2017/00000010/00000004/art00005,,67,2018-06-08,,,,,,,,,0,0,0,4,1
0,"RF Comont, K Ashbrook",Evaluating promotional approaches for citizen science biological recording: bumblebees as a group versus Harmonia axyridis as a flagship for ladybirds,2017,BioControl,Springer,https://link.springer.com/article/10.1007/s10526-016-9771-y,,68,2018-06-08,HTML,,,,,,,,0,0,0,2,1
0,"M Law, O Sweeney",Introducing NPA's new staff members,,search.informit.com.au,,https://search.informit.com.au/fullText;dn=769104337793667;res=IELHSS,,69,2018-06-08,,,,,,,,,0,0,0,2,
1,"JF Wilson, D Baker, M Cook, G Davis…",Climate association with fluctuation in annual abundance of fifty widely distributed moths in England and Wales: a citizen-science study,2015,Journal of insect …,Springer,https://link.springer.com/article/10.1007/s10841-015-9811-4,"https://scholar.google.com/scholar?cites=11910095766315579461&as_sdt=2005&sciodt=0,5&hl=en&num=20",70,2018-06-08,HTML,,,,,,,,1,0.33,0,5,3
0,"LJ Shuker, AM Gurnell, G Wharton…",MoRPh: a citizen science tool for monitoring and appraising physical habitat changes in rivers,2017,Water and …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/wej.12259/full,,71,2018-06-08,,,,,,,,,0,0,0,4,1
0,L Wise,"OBSERVATIONS, ECOLOGICAL MONITORING, AND TEMPORAL DATA",,pdfs.semanticscholar.org,,https://pdfs.semanticscholar.org/presentation/e554/db44daa762101ba2d5af32427ad53ca7e20e.pdf,,72,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,"M Rogora, A Oggioni, G Flaim",Il contributo della citizen science allo studio dei laghi nelle Terre Alte,2015,L'acqua nelle terre alte: un …,openpub.fmach.it,https://openpub.fmach.it/retrieve/handle/10449/33366/34301/07_Rogora_Oggioni_Flaim.pdf,,73,2018-06-08,PDF,,,,,,,,0,0,0,3,3
0,"J Ansine, K McLeod, W Woods",SUPPORTING MOBILE LEARNING AND CITIZEN SCIENCE THROUGH ISPOT,2015,Mobile Learning and STEM,taylorfrancis.com,https://www.taylorfrancis.com/books/e/9781317596523/chapters/10.4324%2F9781315745831-11,,74,2018-06-08,,,,,,,,,0,0,0,3,3
0,KAY HAW,The rise of citizen science,2014,ECOS,banc.org.uk,http://www.banc.org.uk/wp-content/uploads/2015/03/ECOS-35-2-12-The-rise-of-citizen-science.pdf,,75,2018-06-08,PDF,,,,,,,,0,0,0,1,4
0,"L Seelen, G Flaim, E Jennings…",Netlake working group 3: citizen science monitoring program,2016,GLEON 18 All-Hands …,openpub.fmach.it,https://openpub.fmach.it/bitstream/10449/34888/1/NETLAKE%20symposium%20booklet.pdf,,76,2018-06-08,PDF,,,,,,,,0,0,0,4,2
0,"S Kelling, A Johnston, D Fink, V Ruiz-Gutierrez…",Finding the signal in the noise of Citizen Science Observations,2018,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/early/2018/05/18/326314.abstract,,77,2018-06-08,,,,,,,,,0,0,0,5,1
1,R Macintyre,"Approaching Participatory Design in"" Citizen Science""",2016,,oro.open.ac.uk,http://oro.open.ac.uk/id/eprint/46337,"https://scholar.google.com/scholar?cites=2606557634067857084&as_sdt=2005&sciodt=0,5&hl=en&num=20",78,2018-06-08,,,,,,,,,1,0.5,1,1,2
0,"GE Austen, M Bindemann, RA Griffiths, DL Roberts",Species identification by conservation practitioners using online images: accuracy and agreement between experts,2018,PeerJ,peerj.com,https://peerj.com/articles/4157/?utm_source=TrendMD&utm_campaign=PeerJ_TrendMD_0&utm_medium=TrendMD,,79,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,S Shuttleworth,Life in the Zooniverse: Working with Citizen Science,2017,,ora.ox.ac.uk,https://ora.ox.ac.uk/objects/uuid:82274fe1-aa18-4865-b88f-537700fe1d38,,80,2018-06-08,,,,,,,,,0,0,0,1,1
0,"D Robinson, M Dodd, J Ansine",Exploring citizen science and inquiry learning through iSpotnature. org,2017,Citizen Inquiry,taylorfrancis.com,https://www.taylorfrancis.com/books/e/9781315458601/chapters/10.4324%2F9781315458618-13,,81,2018-06-08,,,,,,,,,0,0,0,3,1
0,"J O'Connor, H Lally, A Mahon, I O'Connor, R Nash…","Potential pathways, trophic transfer and bioindicators of microplastics in freshwater systems",,researchgate.net,,https://www.researchgate.net/profile/James_Oconnor17/publication/324221592_Potential_pathways_trophic_transfer_and_bioindicators_of_microplastics_in_freshwater_systems/links/5ac5e1370f7e9b1067d4f997/Potential-pathways-trophic-transfer-and-bioindicators-of-microplastics-in-freshwater-systems.pdf,,82,2018-06-08,PDF,,,,,,,,0,0,0,6,
0,B Beckmann,Using citizen science data to reveal the role of ecological processes in range changes of grasshoppers and crickets in Britain,2017,,etheses.whiterose.ac.uk,http://etheses.whiterose.ac.uk/id/eprint/18904,,83,2018-06-08,,,,,,,,,0,0,0,1,1
0,"S Vaylure, D Whittier, A Gupta",Mobile Apps for Recording Climate Change: A Case Study of Mobile Learning through Citizen Science in Four Urban Secondary...,,,,,,84,2018-06-08,CITATION,,,,,,,,0,0,0,3,
0,"N Mieszkowska, H Sugden, LB Firth, SJ Hawkins",The role of sustained observations in tracking,,academia.edu,,http://www.academia.edu/download/45529376/Phil._Trans._R._Soc._A-2014-Mieszkowska-.pdf,,85,2018-06-08,PDF,,,,,,,,0,0,0,4,
0,SK Chase,"Evaluating citizen science for natural resource monitoring: Participant motivations, attitude and behavioral change, and the influence of natural resource …",2016,,search.proquest.com,http://search.proquest.com/openview/724ebe6fe68f4101b0ba436319484033/1?pq-origsite=gscholar&cbl=18750&diss=y,,86,2018-06-08,,,,,,,,,0,0,0,1,2
0,"P McAndrew, D Robinson, M Dodd, J Ansine",Exploring Citizen Science and Inquiry Learning Through Ispotnature. Org,2017,Citizen Inquiry,taylorfrancis.com,https://www.taylorfrancis.com/books/e/9781315458601/chapters/10.4324%2F9781315458618-6,,87,2018-06-08,,,,,,,,,0,0,0,4,1
0,"V Shubhalaxmi, I Kehimkar, S Das, DB Whittier…",Mobile Apps for Recording Climate Change: A Case Study of Mobile Learning through Citizen Science in Four Urban Secondary Schools in India,,Digital Inclusion …,researchgate.net,https://www.researchgate.net/profile/Laura_Cote2/publication/317689980_Implementing_an_Online_ESL_Program_in_Off-line_Schools_in_Putumayo-Colombia/links/59493d40aca272f02e0f39eb/Implementing-an-Online-ESL-Program-in-Off-line-Schools-in-Putumayo-Colombia.pdf#page=310,,88,2018-06-08,PDF,,,,,,,,0,0,0,5,
1,"N Hunt, MJ O'Grady, C Muldoon, B Kroon…",Citizen Science: A Learning Paradigm for the Smart City?,2015,IxD&A,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/08bf/6c4d674fc55a5b196eb745a689976f79268e.pdf,"https://scholar.google.com/scholar?cites=7542214673327884862&as_sdt=2005&sciodt=0,5&hl=en&num=20",89,2018-06-08,PDF,,,,,,,,1,0.33,0,5,3
0,"B Newt, NASAS Grants, A Conservation",FrogLog,2014,,researchgate.net,https://www.researchgate.net/profile/Edward_Narayan/publication/264348800_Over-Wintering_Tadpoles_of_Mixophyes_fasciolatus_Act_as_Reservoir_Host_for_Batrachochytrium_dendrobatidis/links/53d9e0390cf2631430c7de14/Over-Wintering-Tadpoles-of-Mixophyes-fasciolatus-Act-as-Reservoir-Host-for-Batrachochytrium-dendrobatidis.pdf,,90,2018-06-08,PDF,,,,,,,,0,0,0,3,4
0,"R Kelly, A Fleming, G Pecl, A Richter, A Bonn",Social licence through citizen science: A tool for marine conservation,2018,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/early/2018/02/21/266692.abstract,,91,2018-06-08,,,,,,,,,0,0,0,5,1
0,"J Hadj-Hammou, S Loiselle, D Ophof, I Thornhill",Getting the full picture: Assessing the complementarity of citizen science and agency monitoring data,2017,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0188507,,92,2018-06-08,HTML,,,,,,,,0,0,0,4,1
0,"GF Smith, D D'Arcy",Ballinrobe Biodiversity Management Plan. Report prepared for Mayo County Council,2018,Ballinrobe Biodiversity Plan Blackthorn Ecology,mayococo.ie,"http://www.mayococo.ie/en/media/Media,30002,en.pdf",,93,2018-06-08,PDF,,,,,,,,0,0,0,2,1
0,"MS Weltersbach, HV Strehlow, K Ferter, T Klefoth…",Estimating and mitigating post-release mortality of European eel by combining citizen science with a catch-and-release angling experiment,2018,Fisheries …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0165783618300171,,94,2018-06-08,HTML,,,,,,,,0,0,0,5,1
0,MC COUNCIL,BALLINROBE BIODIVERSITY MANAGEMENT PLAN,2018,,mayococo.ie,"http://www.mayococo.ie/en/media/Media,30000,en.pdf",,95,2018-06-08,PDF,,,,,,,,0,0,0,1,1
0,PGAL Nicolau,Estimating the spatio-temporal variation of bird phenology using citizen science data,2017,,repositorio.ul.pt,http://repositorio.ul.pt/handle/10451/31698,,96,2018-06-08,,,,,,,,,0,0,0,1,1
0,"A Sorensen, S Milligan, T Larsen, K Graham, HG Eiken…","Using scat DNA and citizen science to determine grizzly bear distribution and abundance in West-Central, Alberta",2017,Forest,friresearch.ca,https://friresearch.ca/sites/default/files/GBP_2017_01_Scat%20Report.pdf,,97,2018-06-08,PDF,,,,,,,,0,0,0,6,1
0,"G Pollard, P Roetman, J Ward",The case for citizen science in urban agriculture research,2017,,search.ror.unisa.edu.au,http://search.ror.unisa.edu.au/record/UNISA_ALMA11151559800001831,,98,2018-06-08,,,,,,,,,0,0,0,3,1
0,P TOMS,Is supplementary feeding in gardens a driver of evolutionary change in a migratory bird species?,,,,,,99,2018-06-08,CITATION,,,,,,,,0,0,0,1,
3,"CA Tredick, RL Lewison, DH Deutschman…",A Rubric to Evaluate Citizen-Science Programs for Long-Term Ecological Monitoring,2017,…,academic.oup.com,https://academic.oup.com/bioscience/article-abstract/67/9/834/4107634,"https://scholar.google.com/scholar?cites=5021453274515048565&as_sdt=2005&sciodt=0,5&hl=en&num=20",100,2018-06-08,,,,,,,,,3,3,1,4,1
0,"H Audusseau, M Le Vaillant, N Janz…",Species range expansion constrains the ecological niches of resident butterflies,2017,Journal of …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/jbi.12787/full,,101,2018-06-08,,,,,,,,,0,0,0,4,1
0,FI Scistarter,Name of Provider Name of Project,,researchgate.net,,https://www.researchgate.net/profile/Eren_Turak/publication/309765151_List_of_Providers_and_Projects_to_GBIF/data/58225dd708aeebc4f8916e25/List-of-Providers-and-Projects-to-GBIF.pdf,,102,2018-06-08,PDF,,,,,,,,0,0,0,1,
89,"AE Bates, GT Pecl, S Frusher, AJ Hobday…",Defining and observing stages of climate-mediated range shifts in marine systems,2014,Global Environmental …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0959378014000570,"https://scholar.google.com/scholar?cites=17782340274959702004&as_sdt=2005&sciodt=0,5&hl=en&num=20",103,2018-06-08,HTML,,,,,,,,89,22.25,18,5,4
0,S Sheppard,Managing Data Quality in Observational Citizen Science,2017,,conservancy.umn.edu,https://conservancy.umn.edu/handle/11299/194545,,104,2018-06-08,,,,,,,,,0,0,0,1,1
35,"NR Lottig, T Wagner, EN Henry, KS Cheruvelil…",Long-term citizen-collected data reveal geographical patterns and temporal trends in lake water clarity,2014,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0095769,"https://scholar.google.com/scholar?cites=10193577451043553308&as_sdt=2005&sciodt=0,5&hl=en&num=20",105,2018-06-08,HTML,,,,,,,,35,8.75,7,5,4
3,MS Burman,Citizen science reveals complex changes in barn swallow phenology in South Africa over three decades,2016,,open.uct.ac.za,https://open.uct.ac.za/handle/11427/22801,"https://scholar.google.com/scholar?cites=9269228874366798923&as_sdt=2005&sciodt=0,5&hl=en&num=20",106,2018-06-08,,,,,,,,,3,1.5,3,1,2
23,"F Amorim, SB Carvalho, J Honrado, H Rebelo",Designing optimized multi-species monitoring networks to detect range shifts driven by climate change: a case study with bats in the North of Portugal,2014,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0087291,"https://scholar.google.com/scholar?cites=10231823898550415703&as_sdt=2005&sciodt=0,5&hl=en&num=20",107,2018-06-08,HTML,,,,,,,,23,5.75,6,4,4
1,"MD Schwartz, A Donnelly","Special Issue, Phenology 2012 Conference, Milwaukee, WI, USA",2014,International journal of biometeorology,Springer,https://link.springer.com/article/10.1007/s00484-014-0823-7,"https://scholar.google.com/scholar?cites=2144251590412169095&as_sdt=2005&sciodt=0,5&hl=en&num=20",108,2018-06-08,,,,,,,,,1,0.25,1,2,4
26,AJ Green,The importance of waterbirds as an overlooked pathway of invasion for alien species,2016,Diversity and Distributions,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/ddi.12392/full,"https://scholar.google.com/scholar?cites=7036847168126890663&as_sdt=2005&sciodt=0,5&hl=en&num=20",109,2018-06-08,,,,,,,,,26,13,26,1,2
7,"O Aizpurua, JY Paquet, L Brotons, N Titeux",Optimising long‐term monitoring projects for species distribution modelling: how atlas data may help,2015,Ecography,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/ecog.00749/full,"https://scholar.google.com/scholar?cites=863641011497038760&as_sdt=2005&sciodt=0,5&hl=en&num=20",110,2018-06-08,,,,,,,,,7,2.33,2,4,3
0,"BR MacKenzie, K Aarestrup, M Christoffersen…",Improved management facilitates return of an iconic fish species,2017,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/early/2017/10/04/197780.abstract,,111,2018-06-08,,,,,,,,,0,0,0,4,1
1,"JW Redhead, R Fox, T Brereton, TH Oliver","Assessing species' habitat associations from occurrence records, standardised monitoring data and expert opinion: a test with British butterflies",2016,Ecological indicators,Elsevier,https://www.sciencedirect.com/science/article/pii/S1470160X15006354,"https://scholar.google.com/scholar?cites=4653258562174149768&as_sdt=2005&sciodt=0,5&hl=en&num=20",112,2018-06-08,HTML,,,,,,,,1,0.5,0,4,2
0,"L Moro, R Riera, C SL","On the presence of Barentsia discreta (Busk, 1886)(Entoprocta: Barentsiidae) in fouling community from a...",2017,Rev. Acad. Canar. Cienc,rodrigoriera.com,http://rodrigoriera.com/pdf_publications/Barentsia_discreta_2017_FINAL.pdf,,113,2018-06-08,PDF,,,,,,,,0,0,0,3,1
4,"QJ Groom, T Adriaens, P Desmet, A Simpson…",Seven recommendations to make your invasive alien species data more useful,2017,Frontiers in Applied …,frontiersin.org,https://www.frontiersin.org/article/10.3389/fams.2017.00013/full,"https://scholar.google.com/scholar?cites=5550661429693080263&as_sdt=2005&sciodt=0,5&hl=en&num=20",114,2018-06-08,HTML,,,,,,,,4,4,1,5,1
3,"A Novoa, K Dehnen-Schmutz, J Fried, G Vimercati",Does public awareness increase support for invasive species management? Promising evidence across taxa and landscape types,2017,Biological Invasions,Springer,https://link.springer.com/article/10.1007/s10530-017-1592-0,"https://scholar.google.com/scholar?cites=5093197356577089318&as_sdt=2005&sciodt=0,5&hl=en&num=20",115,2018-06-08,HTML,,,,,,,,3,3,1,4,1
25,"J Pagel, BJ Anderson, RB O'Hara…",Quantifying range‐wide variation in population trends from local abundance surveys and widespread opportunistic occurrence records,2014,Methods in Ecology …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/2041-210X.12221/full,"https://scholar.google.com/scholar?cites=1809620399062100630&as_sdt=2005&sciodt=0,5&hl=en&num=20",116,2018-06-08,HTML,,,,,,,,25,6.25,6,4,4
0,"J Ainscough, J Barker, J Pecorelli",Freshwater Bivalve Survey in the Upper Tidal Thames,2015,,zsl.org,https://www.zsl.org/sites/default/files/media/2015-03/Report%20on%20ZSLs%20Freshwater%20Bivalve%20Survey%20in%20the%20Upper%20Tidal%20Thames%202015.pdf,,117,2018-06-08,PDF,,,,,,,,0,0,0,3,3
32,"R Colautti, JD Parker, MW Cadotte, P Pyšek…",Quantifying the invasiveness of species,2014,…,neobiota.pensoft.net,https://neobiota.pensoft.net/article_preview.php?id=1271,"https://scholar.google.com/scholar?cites=5099916574056495875&as_sdt=2005&sciodt=0,5&hl=en&num=20",118,2018-06-08,HTML,,,,,,,,32,8,6,5,4
17,"S Rech, V Macaya-Caquilpán, JF Pantoja…",Sampling of riverine litter with citizen scientists—findings and recommendations,2015,Environmental …,Springer,https://link.springer.com/article/10.1007/s10661-015-4473-y,"https://scholar.google.com/scholar?cites=9266057840267359770&as_sdt=2005&sciodt=0,5&hl=en&num=20",119,2018-06-08,HTML,,,,,,,,17,5.67,4,4,3
0,"P Bell, I Simpson, C Wernham, R Edwards…",Informal Learning and Citizen Science,2016,,datastorre.stir.ac.uk,https://datastorre.stir.ac.uk/handle/11667/78,,120,2018-06-08,,,,,,,,,0,0,0,5,2
23,"J Bénard-Capelle, V Guillonneau, C Nouvian…",Fish mislabelling in France: substitution rates and retail types,2015,PeerJ,peerj.com,https://peerj.com/articles/714/?utm_source=TrendMD&utm_campaign=PeerJ_TrendMD_0&utm_medium=TrendMD,"https://scholar.google.com/scholar?cites=14177006441524505852&as_sdt=2005&sciodt=0,5&hl=en&num=20",121,2018-06-08,HTML,,,,,,,,23,7.67,6,4,3
64,"R Fox, TM Brereton, J Asher, TA August, MS Botham…",The State of the UK's Butterflies 2015,2015,,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/513489/1/N513489CR.pdf,"https://scholar.google.com/scholar?cites=697296664772611692&as_sdt=2005&sciodt=0,5&hl=en&num=20",122,2018-06-08,PDF,,,,,,,,64,21.33,11,6,3
14,"EP Castilla, DGF Cunha, FWF Lee, S Loiselle…",Quantification of phytoplankton bloom dynamics by citizen scientists in urban and peri-urban environments,2015,Environmental …,Springer,https://link.springer.com/article/10.1007/s10661-015-4912-9,"https://scholar.google.com/scholar?cites=16101095382454662876&as_sdt=2005&sciodt=0,5&hl=en&num=20",123,2018-06-08,HTML,,,,,,,,14,4.67,3,5,3
3,"JS Wilson, ML Forister, OM Carril",Interest exceeds understanding in public support of bee conservation,2017,Frontiers in Ecology and the …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/fee.1531/full,"https://scholar.google.com/scholar?cites=11821649913333283282&as_sdt=2005&sciodt=0,5&hl=en&num=20",124,2018-06-08,,,,,,,,,3,3,1,3,1
7,"BC Beckmann, BV Purse, DB Roy, HE Roy, PG Sutton…",Two species with an unusual combination of traits dominate responses of British grasshoppers and crickets to environmental change,2015,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0130488,"https://scholar.google.com/scholar?cites=13156324270638566340&as_sdt=2005&sciodt=0,5&hl=en&num=20",125,2018-06-08,HTML,,,,,,,,7,2.33,1,6,3
1,"HC Wittich, M Seeland…",Recommending plant taxa for supporting on-site species identification,2018,BMC …,bmcbioinformatics.biomedcentral …,https://bmcbioinformatics.biomedcentral.com/articles/10.1186/s12859-018-2201-7,"https://scholar.google.com/scholar?cites=7499282246625364594&as_sdt=2005&sciodt=0,5&hl=en&num=20",126,2018-06-08,HTML,,,,,,,,1,1,0,3,1
15,"S Rech, Y Borrell, E García-Vazquez",Marine litter as a vector for non-native species: What we need to know,2016,Marine pollution bulletin,Elsevier,https://www.sciencedirect.com/science/article/pii/S0025326X16306658,"https://scholar.google.com/scholar?cites=9229318864002693022&as_sdt=2005&sciodt=0,5&hl=en&num=20",127,2018-06-08,HTML,,,,,,,,15,7.5,5,3,2
36,"JH Poelen, JD Simons, CJ Mungall",Global biotic interactions: an open infrastructure to share and analyze species-interaction datasets,2014,Ecological Informatics,Elsevier,https://www.sciencedirect.com/science/article/pii/S1574954114001125,"https://scholar.google.com/scholar?cites=11514114722908960143&as_sdt=2005&sciodt=0,5&hl=en&num=20",128,2018-06-08,HTML,,,,,,,,36,9,12,3,4
