link,inclusion_order,title,qualifies,authors,publication,doi,year,reason for disqualification
http://adsabs.harvard.edu/abs/2016EGUGA..18.9986S,1147,Demonstrating the viability and value of community-based monitoring schemes in catchment science,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1913434572?accountid=14507,1148,"Assessing distribution, abundance and impacts of trade and habitat change in western populations of african grey parrot (psittacus erithacus)",NA,"Annorbah, Nathaniel N. D.",NA,NA,2016,NA
https://search.proquest.com/docview/1807076338?accountid=14507,1149,Crowdsourcing: It Matters Who the Crowd Are. The Impacts of between Group Variations in Recording Land Cover,NA,"Comber, A; Mooney, P; Purves, RS; Rocchini, D; Walz, A",NA,NA,2016,NA
https://www.otago.ourarchive.ac.nz/handle/10523/7013,1150,"Exploring the murky world of the sevengill shark, Notorynchus cepedianus, in southern New Zealand",NA,NA,NA,NA,2016,NA
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0156425,1151,Citizen science and the urban ecology of birds and butterflies—a systematic review,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1774490634?accountid=14507,1152,Early spring threatens wildlife,NA,"Ingham, J",NA,NA,2016,NA
http://journals.sagepub.com/doi/abs/10.1177/2158244016678912,1153,"Opportunities From the Digital Revolution: Implications for Researching, Publishing, and Consuming Qualitative Research",NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1772267095?accountid=14507,1154,'Citizen science' used to tackle sea pollution,NA,"Baldwin, C",NA,NA,2016,NA
https://search.proquest.com/docview/1854239135?accountid=14507,1155,"Veteran poppy seller Janet, 94, spearheads list of unsung heroes",NA,"Pilditch, D",NA,NA,2016,NA
https://search.proquest.com/docview/1795970005?accountid=14507,1156,Meanings teachers make of teaching science outdoors as they explore citizen science,NA,"Benavides, Aerin Benavides",NA,NA,2016,NA
NA,1157,The National Eclipse Weather Experiment: an assessment of citizen scientist weather observations,FALSE,"Barnard, L; Portas, AM; Gray, SL; Harrison, RG",PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,10.1098/rsta.2015.0220,2016,NA
https://www.sciencedirect.com/science/article/pii/S001393511630319X,1158,Challenges and priorities for modelling livestock health and pathogens in the context of climate change,NA,NA,NA,NA,2016,NA
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0156572,1159,A rose by any other name: plant identification knowledge & socio-demographics,NA,NA,NA,NA,2016,NA
http://www.bioone.org/doi/abs/10.5735/086.053.0604,1160,"Trends in the Siberian Jay, Perisoreus infaustus, Populations in Southern Norway in Relation to Forestry, Climate Change and other Corvid Species",NA,NA,NA,NA,2016,NA
http://nora.nerc.ac.uk/id/eprint/514556/,1161,Mercury (Hg) concentrations in predatory bird livers and eggs as an indicator of changing environmental concentrations: a Predatory Bird Monitoring Scheme (PBMS) …,NA,NA,NA,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1002/bimj.201400081/full,1162,Bayesian hierarchical modelling of continuous non‐negative longitudinal data with a spike at zero: An application to a study of birds visiting gardens in winter,NA,NA,NA,NA,2016,NA
NA,1163,Forest Tweets - Informal Digital Coverage of the Oak Processionary Moth or Why Foresters should care about Social Media,FALSE,"Daume, S; Fueldner, K",ALLGEMEINE FORST UND JAGDZEITUNG,NA,2016,NA
https://search.proquest.com/docview/1807833295?accountid=14507,1164,Cold spring delays blackberry harvest,NA,"Morley, K",NA,NA,2016,NA
https://openaccess.leidenuniv.nl/handle/1887/42245,1165,Mapping and conceptualizing the measurement of organizational social value using systems thinking,NA,NA,NA,NA,2016,NA
http://www.mdpi.com/2072-4292/8/11/879htm,1166,Citizen bio-optical observations from coast-and ocean and their compatibility with ocean colour satellite measurements,NA,NA,NA,NA,2016,NA
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0160640,1167,Assessing the cost of global biodiversity and conservation knowledge,NA,NA,NA,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1111/aman.12531/full,1168,"Anthropological archaeology in 2015: Entanglements, reflection, reevaluation, and archaeology beyond disciplinary boundaries",NA,NA,NA,NA,2016,NA
https://academic.oup.com/aesa/article-abstract/109/3/343/1753519,1169,Life History Traits of the Liverwort Herbivore Scatopsciara cunicularius (Diptera: Sciaridae),NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1817094368?accountid=14507,1170,Asia Pacific Telecommunications Insight - September 2016,NA,NA,NA,NA,2016,NA
https://link.springer.com/chapter/10.1007/978-3-658-11014-7_4,1171,"Science, Technology and Society Relationships as the Background of Responsibility",NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1826447181?accountid=14507,1172,Don't Blame the Software: Using Qualitative Data Analysis Software Successfully in Doctoral Research,NA,"Salmona, M; Kaczynski, D",NA,NA,2016,NA
https://search.proquest.com/docview/1826425333?accountid=14507,1173,First Thoughts,NA,"Wilby, P",NA,NA,2016,NA
https://www.sciencedirect.com/science/article/pii/S0006320715302123,1174,Linking plant phenology to conservation biology,NA,NA,NA,NA,2016,NA
http://journals.sagepub.com/doi/abs/10.1177/0963662515623248,1175,Critical review of the United Kingdom's “gold standard” survey of public attitudes to science,NA,NA,NA,NA,2016,NA
https://www.researchgate.net/profile/Harry_Fulgencio/publication/304778399_Mapping_and_conceptualizing_the_measurement_of_organizational_social_value_using_systems_thinking/links/577a60e608ae213761c9b507/Mapping-and-conceptualizing-the-measurement-of-organizational-social-value-using-systems-thinking.pdf,1176,MEASUREMENT OF ORGANIZATIONAL SOCIAL VALUE USING SYSTEMS THINKING,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/2000154346?accountid=14507,1177,Unstructured citizen science data fail to detect long-term population declines of common birds in Denmark,NA,"Kamp, J; Oppel, S; Heldbjerg, H; Timme Nyegaard; Donald, PF",NA,NA,2016,NA
http://www.informalscience.org/sites/default/files/FieldScope%20Eval%20Report%20May%202016%20with%20GRI.pdf,1178,Evaluation of FieldScope,NA,NA,NA,NA,2016,NA
http://dalspace.library.dal.ca/handle/10222/72693,1179,"Evidence-informed conservation policies: Mitigating vessel noise within gray whale (Eschrichtius robustus) foraging habitat in British Columbia, Canada [graduate …",NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1765636039?accountid=14507,1180,New 'atlas' shows decline in some of the county's birds,NA,"Stevens, Z",NA,NA,2016,NA
https://search.proquest.com/docview/1761802333?accountid=14507,1181,Record your starling sights,NA,NA,NA,NA,2016,NA
NA,1182,Herpetological Journal CONFERENCE REPORT,NA,NA,NA,NA,2016,NA
https://brage.bibsys.no/xmlui/handle/11250/2403148,1183,Utbredelse og habitatvalg hos piggsvin (Erinaceus europaeus) i Ås kommune: hva påvirker forekomsten av piggsvin ved bebyggelse?,NA,NA,NA,NA,2016,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978983188&doi=10.1186%2fs12898-016-0063-2&partnerID=40&md5=ed76bee5ef80060f60c855c19c90744a,1184,Quality control in public participation assessments of water quality: The OPAL Water Survey,NA,"Rose, NL; Turner, SD; Goldsmith, B; Gosling, L; Davidson, TA",BMC Ecology,10.1186/s12898-016-0063-2,2016,NA
https://search.proquest.com/docview/1761210853?accountid=14507,1185,Citizen science reveals huge loss of bird life,NA,"Bowern, P",NA,NA,2016,NA
https://search.proquest.com/docview/2014075627?accountid=14507,1186,Deep-sea coral reefs at risk from effects of climate change,NA,"Amos, I",NA,NA,2016,NA
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4916990/,1187,What does the UK public want from academic science communication?,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/2053902130?accountid=14507,1188,Assessing data quality in citizen science,NA,"Kosmala, M; Swanson, A; Wiggins, A; Simmons, B",NA,NA,2016,NA
http://veterinaryrecord.bmj.com/lookup/ijlink/YTozOntzOjQ6InBhdGgiO3M6MTQ6Ii9sb29rdXAvaWpsaW5rIjtzOjU6InF1ZXJ5IjthOjQ6e3M6ODoibGlua1R5cGUiO3M6NDoiRlVMTCI7czoxMToiam91cm5hbENvZGUiO3M6NjoidmV0cmVjIjtzOjU6InJlc2lkIjtzOjEwOiIxNzgvMTcvNDE3IjtzOjQ6ImF0b20iO3M6Mzk6Ii92ZXRyZWMvZWFybHkvMjAxNi8wOC8wMi92ci4xMDM5MDguYXRvbSI7fXM6ODoiZnJhZ21lbnQiO3M6MDoiIjt9,1189,"Canine babesiosis: autochthonous today, endemic tomorrow?",NA,NA,NA,NA,2016,NA
https://openpub.fmach.it/bitstream/10449/34894/1/NETLAKE%20symposium%20booklet.pdf,1190,What can high frequency measurements tell us about mixing events in lakes?,NA,NA,NA,NA,2016,NA
http://www.tandfonline.com/doi/abs/10.1080/14486563.2015.1111171,1191,Backyard bandicoots: community attitudes towards conservation planning in residential developments,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1826447156?accountid=14507,1192,"Creating ""the Field"": Glocality, Relationality and Transformativity",NA,"Næss, Hans Erik",NA,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1002/eap.1411/full,1193,Setting spatial conservation priorities despite incomplete data for characterizing metapopulations,NA,NA,NA,NA,2016,NA
https://www.sciencedirect.com/science/article/pii/S0269749115300646,1194,Evidence for differential effects of reduced and oxidised nitrogen deposition on vegetation independent of nitrogen load,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1776093802?accountid=14507,1195,Measuring specific receptor binding of a PET radioligand in human brain without pharmacological blockade: The genomic plot.,NA,"Veronese, M; Zanotti-Fregonara, P; Rizzo, G; Bertoldo, A; Innis, RB; Turkheimer, FE",NA,NA,2016,NA
https://www.sciencedirect.com/science/article/pii/S0143622816300297,1196,Urban heat and residential electricity consumption: A preliminary study,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1807856851?accountid=14507,1197,Cold spring means late blackberries [Edition 2],NA,NA,NA,NA,2016,NA
https://riojournal.com/article_preview.php?id=8616,1198,"2nd EU BON Stakeholder Roundtable (Berlin, Germany): How can a European biodiversity network support citizen science?",NA,NA,NA,NA,2016,NA
NA,1199,Risk assessment of Gunnera tinctoria – submission for consideration of Union listing under EU IAS Regulation No. 1143/2014,NA,"O’Rourke, E; O’Flynn, C",NA,NA,2016,NA
NA,1200,What is the public's role in space policymaking? Images of the public by practitioners of space communication in the United Kingdom,FALSE,"Entradas, M",PUBLIC UNDERSTANDING OF SCIENCE,10.1177/0963662515579838,2016,NA
https://www.sciencedirect.com/science/article/pii/S0025326X16306658,1201,Marine litter as a vector for non-native species: What we need to know,NA,NA,NA,NA,2016,NA
https://academic.oup.com/jel/article-abstract/28/3/415/2562980,1202,Participation in environmental decision-making: reflecting on planning and community benefits for major wind farms,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1953811577?accountid=14507,1203,Angling for data: Recreational anglers’ records of conger eel (Conger conger) landings from the English Channel between 1990-1991,NA,"Johnson, ML; Wheeler, P",NA,NA,2016,NA
https://www.researchgate.net/profile/Lizzie_Croose/publication/299859062_The_Distribution_and_Status_of_the_Polecat_Mustela_putorius_in_Britain_2014-2015/links/5706690708aecbf68ba9d553/The-Distribution-and-Status-of-the-Polecat-Mustela-putorius-in-Britain-2014-2015.pdf,1204,The Distribution and Status of the Polecat (Mustela putorius) in Britain 2014-2015,NA,NA,NA,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1111/ddi.12392/full,1205,The importance of waterbirds as an overlooked pathway of invasion for alien species,NA,NA,NA,NA,2016,NA
http://www.pnas.org/content/113/24/E3431.short,1206,Engineering control of bacterial cellulose production using a genetic toolkit and a new cellulose-producing strain,NA,NA,NA,NA,2016,NA
https://ora.ox.ac.uk/objects/uuid:948a1302-5023-4216-b5a4-3e815dfe95ed,1207,The Kirby Archive of British woodland studies,NA,NA,NA,NA,2016,NA
NA,1208,"The Stonefly (Plecoptera) of Ireland – distribution, life histories & ecology",NA,"Feeley, H; Baars, J; Kelly-Quinn, M",[book],NA,2016,NA
NA,1209,"Diversity and ecology of sponges in the Early Ordovician Fezouata Biota, Morocco",FALSE,"Botting, JP",PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY,10.1016/j.palaeo.2016.05.018,2016,NA
http://onlinelibrary.wiley.com/doi/10.1002/rse2.15/full,1210,Framing the concept of satellite remote sensing essential biodiversity variables: challenges and future directions,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1770837255?accountid=14507,1211,A WING AND A PRAYER,NA,Anonymous,NA,NA,2016,NA
https://search.proquest.com/docview/2000130268?accountid=14507,1212,Coupled range dynamics of brood parasites and their hosts responding to climate and vegetation changes,NA,"Péron, G; Res Altwegg; Jamie, GA; Spottiswoode, CN",NA,NA,2016,NA
https://www.sciencedirect.com/science/article/pii/S0141113616301337,1213,The use of beached bird surveys for marine plastic litter monitoring in Ireland,NA,NA,NA,NA,2016,NA
https://books.google.com/books?hl=en&lr=&id=MzQWDQAAQBAJ&oi=fnd&pg=PA159&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=nm-MRpQiyz&sig=7xoLD0b0xDBIp4eBFlZ5rnmzm9I,1214,Natural Flood Risk Management and its Role in Working with Natural Processes,NA,NA,NA,NA,2016,NA
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0157366,1215,Spatial representativeness of environmental DNA metabarcoding signal for fish biodiversity assessment in a natural freshwater system,NA,NA,NA,NA,2016,NA
https://www.sciencedirect.com/science/article/pii/S0308597X16302962,1216,Fisheries management approaches as platforms for climate change adaptation: comparing theory and practice in Australian fisheries,NA,NA,NA,NA,2016,NA
https://www.nature.com/articles/srep23961,1217,Solar cycles or random processes? Evaluating solar variability in Holocene climate records,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1820410143?accountid=14507,1218,"Occurrence and distribution of monocyclic aromatic hydrocarbons (BTEX) and the impact on macrobenthic community structure in Lagos lagoon, Nigeria",NA,"Doherty, VF; Otitoloju, AA",NA,NA,2016,NA
NA,1219,EXTERNAL RELATIONS OF THE EU: FOCUS ON THE ATLANTIC REGION,FALSE,"Kovacevic, D; Ciderova, D",International Multidisciplinary Scientific GeoConference-SGEM,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1111/disa.12141/full,1220,New tools for emergency managers: an assessment of obstacles to use and implementation,NA,NA,NA,NA,2016,NA
NA,1221,"Atlas of scientific institutions in food science (Scopus, 2003-2013)",FALSE,"Guerrero-Bote, VP; Olmeda-Gomez, C; Moya-Anegon, F",LWT-FOOD SCIENCE AND TECHNOLOGY,10.1016/j.lwt.2015.11.035,2016,NA
https://dl.acm.org/citation.cfm?id=2930712,1222,"Traversing transmedia together: Co-designing an educational alternate reality game for teens, with teens",NA,NA,NA,NA,2016,NA
http://journals.ametsoc.org/doi/abs/10.1175/WCAS-D-15-0049.1,1223,Reducing Social Vulnerability to Environmental Change: Building Trust through Social Collaboration on Environmental Monitoring,NA,NA,NA,NA,2016,NA
https://books.google.com/books?hl=en&lr=&id=50chDQAAQBAJ&oi=fnd&pg=PA147&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=mUaz1J008b&sig=zhmKGNHJN-TnziRQVDHBz5SVCUQ,1224,Establishing workflows and opening access to data within natural history collections,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1807532827?accountid=14507,1225,Initiating and continuing participation in citizen science for natural history.,NA,"Everett, G; Geoghegan, H",NA,NA,2016,NA
NA,1226,They Took a Chance: Susan Hockey and Julianne Nyhan,FALSE,"Nyhan, J; Flinn, A",Springer Series on Cultural Computing,10.1007/978-3-319-20170-2_6,2016,NA
https://eprints.qut.edu.au/115022/1/BaxterHamilton16_FutureSurveillanceReport.pdf,1227,An analysis of future spatiotemporal surveillance for biosecurity,NA,NA,NA,NA,2016,NA
http://www.tandfonline.com/doi/abs/10.5268/IW-6.4.894,1228,High-frequency lake data benefit society through broader engagement with stakeholders: a synthesis of GLEON data use survey and membe rexperiences,NA,NA,NA,NA,2016,NA
http://nora.nerc.ac.uk/id/eprint/516433,1229,Modelling and mapping of exceedance of critical loads and critical levels for acidification and eutrophication in the UK 2013-2016. Final report,NA,NA,NA,NA,2016,NA
NA,1230,GravitinoPack and decays of supersymmetric metastable particles,FALSE,"Eberl, H; Spanos, VC",COMPUTER PHYSICS COMMUNICATIONS,10.1016/j.cpc.2015.12.027,2016,NA
https://search.proquest.com/docview/1796681644?accountid=14507,1231,"Phylogenetic Analysis, Lineage-Specific Expansion and Functional Divergence of seed dormancy 4-Like Genes in Plants",NA,"Saminathan Subburaj; Cao, S; Xia, X; He, Z",NA,NA,2016,NA
https://www.elementascience.org/articles/10.12952/journal.elementa.000104/?toggle_hypothesis=on,1232,Arctic air pollution: Challenges and opportunities for the next decade,NA,NA,NA,NA,2016,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994357551&doi=10.1088%2f1742-6596%2f746%2f1%2f012019&partnerID=40&md5=af783ab47fb29164d1190f5dfcf7370a,1233,Superconducting thermal neutron detectors,NA,"Merlo, V; Pietropaolo, A; Celentano, G; Cirillo, M; Lucci, M; Ottaviani, I; Salvato, M; Scherillo, A; Schooneveld, EM; Vannozzi, A",Journal of Physics Conference Series,10.1088/1742-6596/746/1/012019,2016,NA
https://search.proquest.com/docview/1990850862?accountid=14507,1234,Citizen science: from detecting pollution to evaluating ecological restoration,NA,"Huddart, Joseph E A; Thompson, Murray S A; Woodward, G; Brooks, SJ",NA,NA,2016,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976878630&doi=10.1111%2fboj.12449&partnerID=40&md5=cd63940c4f186a6dfde9eff7a8a7133a,1235,Is DNA barcoding child's play? Science education and the utility of DNA barcoding for the discrimination of UK tree species,FALSE,"Tosh, J; James, K; Rumsey, F; Crookshank, A; Dyer, R; Hopkins, D",BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,10.1111/boj.12449,2016,NA
https://www.sciencedirect.com/science/article/pii/S1470160X15006354,1236,"Assessing species' habitat associations from occurrence records, standardised monitoring data and expert opinion: a test with British butterflies",NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1789702482?accountid=14507,1237,"Great British Bee Count: A nation of bee lovers, but survey shows most people can't recognise a honey bee",NA,NA,NA,NA,2016,NA
http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002415,1238,Remotely sensed high-resolution global cloud dynamics for predicting ecosystem and biodiversity distributions,NA,NA,NA,NA,2016,NA
https://link.springer.com/article/10.1007/s10980-016-0417-3,1239,"Disentangling the relative effect of light pollution, impervious surfaces and intensive agriculture on bat activity with a national-scale monitoring program",NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1842135379?accountid=14507,1240,Plant Distribution Data Show Broader Climatic Limits than Expert-Based Climatic Tolerance Estimates,NA,"Curtis, CA; Bradley, BA",NA,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1111/emr.12225/full,1241,Biodiversity monitoring by community‐based restoration groups in New Zealand,NA,NA,NA,NA,2016,NA
http://www.botanik-bochum.de/publ/OVBBV8_2_Kalveram_Agrostis_scabra.pdf,1242,Ein Beitrag zum Vorkommen des Rauen Straußgrases (Agrostis scabra) im Ruhrgebiet,NA,NA,NA,NA,2016,NA
http://journals.sagepub.com/doi/full/10.1088/0963-6625/5/3/001,1243,"Public participation in environmental policy: considering scientific, counter-scientific and non-scientific contributions",NA,NA,NA,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1002/ecs2.1294/full,1244,Estimation of avian species richness: biases in morning surveys and efficient sampling from acoustic recordings,NA,NA,NA,NA,2016,NA
http://asa.scitation.org/doi/abs/10.1121/2.0000246,1245,"Soundscape characterization in a dynamic acoustic environment: Grand Passage, Nova Scotia, a planned in-stream tidal energy site",NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1780452373?accountid=14507,1246,Intelligent Sensing for Citizen Science,NA,"O'grady, MJ; Muldoon, C; Carr, D; Wan, J; Kroon, B; O'hare, GM;  P",NA,NA,2016,NA
https://search.proquest.com/docview/1950389091?accountid=14507,1247,Mapping and studying an urban red fox (Vulpes vulpes) population using social media,NA,"Soysal, A; Hooper-Bui, LM; Laws, EA",NA,NA,2016,NA
https://search.proquest.com/docview/1867013643?accountid=14507,1248,"Dissertation Title: Framing Youth Citizen Science for Education, Youth Development, andPublic Land Conservation",NA,"Ady, Janet Carrier",NA,NA,2016,NA
https://tuhat.helsinki.fi/portal/services/downloadRegister/68528545/journal.elementa.000104_1.pdf,1249,Arctic air pollution: Challenges and,NA,NA,NA,NA,2016,NA
https://books.google.com/books?hl=en&lr=&id=FvnwDAAAQBAJ&oi=fnd&pg=PA1&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=z5mfGNWW2S&sig=IWEF_JFU5loIIMERQgSSoWD8tcw,1250,Extending the Principles and Promise of Scholarly Communication Reform,NA,NA,NA,NA,2016,NA
https://www.researchgate.net/profile/Hakan_Guer/publication/308719696_Iklim_degisikligi_ve_bir_step_hayvani_olan_Anadolu_yer_sincabi_-_1_Iklim_degisikligi_nedir_biyolojik_sistemleri_nasil_etkiler/links/57ecb47b08ae93b7fa959c28.pdf,1251,"İklim değişikliği nedir, biyolojik sistemleri nasıl etkiler?",NA,NA,NA,NA,2016,NA
NA,1252,The solar eclipse: a natural meteorological experiment,FALSE,"Harrison, RG; Hanna, E",PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,10.1098/rsta.2015.0225,2016,NA
https://open.uct.ac.za/handle/11427/22801,1253,Citizen science reveals complex changes in barn swallow phenology in South Africa over three decades,NA,NA,NA,NA,2016,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979073670&doi=10.1080%2f10420150.2016.1203923&partnerID=40&md5=a998cfb933ff7f10801602c5ffad2af4,1254,"Structural, morphological and mechanical properties of niobium nitride thin films grown by ion and electron beams emanated from plasma",NA,"Siddiqui, J; Hussain, T; Ahmad, R; Umar, ZA; Samad, UA",Radiation Effects and Defects in Solids,10.1080/10420150.2016.1203923,2016,NA
http://www.tandfonline.com/doi/abs/10.1080/01426397.2016.1208813,1255,"Greenspace matters: exploring links between greenspace, gender and well-being with conservation volunteers",NA,NA,NA,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1111/ddi.12471/full,1256,Fire and climatic extremes shape mammal distributions in a fire‐prone landscape,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1799752042?accountid=14507,1257,Spring spread more slowly across UK in 2016 -- Woodland Trust,NA,"Vaughan, A",NA,NA,2016,NA
http://summit.sfu.ca/item/16595,1258,Human Osteoarchaeological Research on Stress and Lifeways of Bronze Age Populations in North China,NA,NA,NA,NA,2016,NA
https://www.researchgate.net/profile/Roman_Lukyanenko/publication/311206140_Data_quality_in_citizen_science_-_a_research_study/links/583f276b08aeda69680a20e7/Data-quality-in-citizen-science-a-research-study.pdf,1259,Data quality in citizen science–a research study,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/2000168702?accountid=14507,1260,Learning and the transformative potential of citizen science,NA,"Bela, GyÃ¶rgyi; Peltola, T; Young, JC; Bálint Balázs; Arpin, I; GyÃ¶rgy Pataki; Hauck, J; Kelemen, E; Kopperoinen, L; Ann Van Herzele; Keune, H; Hecker, S; Suškevičs, M; Roy, HE; Itkonen, P; Külvik, M; LászlÓ, MiklÓs; Basnou, C; Pino, J; Bonn, A",NA,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1002/jwmg.1003/full,1261,Quantifying regional variation in population trends using migrating counts,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/2000373274?accountid=14507,1262,A comparative analysis of ecosystem services valuation approaches for application at the local scale and in data scarce regions,NA,"Pandeya, B; Buytaert, W; Zulkafli, Z; Karpouzoglou, T; Mao, F; Hannah, DM",NA,NA,2016,NA
NA,1263,Published paper: DNA Barcoding in the Media,NA,NA,NA,NA,2016,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982883556&doi=10.1080%2f01431161.2016.1199061&partnerID=40&md5=3f589ef193a22f86ff44b52db654ad10,1264,Determining factors that impact the calibration of consumer-grade digital cameras used for vegetation analysis,NA,"Nguy-Robertson, AL; Brinley Buckley, EM; Suyker, AS; Awada, TN",International Journal of Remote Sensing,10.1080/01431161.2016.1199061,2016,NA
https://search.proquest.com/docview/1832312939?accountid=14507,1265,"U.S. Forest Service citizen science: Improving monitoring capacity, ecological literacy and outreach",NA,"Pitt, Aleksandra N.",NA,NA,2016,NA
https://search.proquest.com/docview/2000377557?accountid=14507,1266,A prototype system for multilingual data discovery of International Long-Term Ecological Research (ILTER) Network data,NA,"Vanderbilt, K; Porter, JH; Sheng-Shan, L; Bertrand, N; Blankman, D; Guo, X; He, H; Henshaw, D; Jeong, K; Kim, Eun-Shik; Chau-Chin, L; O'Brien, M; Osawa, T; Éamonn Ã Tuama; Su, W; Yang, H",NA,NA,2016,NA
https://www.researchgate.net/profile/Stefanie_Felsing/publication/316284914_European_Conference_on_Plastics_in_Freshwater_Environments_21_-_22_June_2016_in_Berlin/links/58f9c0cbaca2723d79d5c476/European-Conference-on-Plastics-in-Freshwater-Environments-21-22-June-2016-in-Berlin.pdf#page=19,1267,Overview on plastics in European freshwater environments‒Results of a survey,NA,NA,NA,NA,2016,NA
https://ttu-ir.tdl.org/ttu-ir/handle/2346/67088,1268,Enamel Hypoplasia and Longevity as seen in the Antelope Creek and Wolf Creek skeletal sample at the Panhandle-Plains Historical Museum,NA,NA,NA,NA,2016,NA
NA,1269,Alien macroinvertebrates in Flanders (Belgium),NA,"Boets, P; Brosens, D; Lock, K; Adriaens, T; Aelterman, B; Mertens, J; Goethals, PLM",AQUATIC INVASIONS,10.3391/ai.2016.11.2.03,2016,NA
https://search.proquest.com/docview/1776780952?accountid=14507,1270,The wealth of wonder beneath our waves is under-protected,NA,NA,NA,NA,2016,NA
http://search.proquest.com/openview/381f15bf3dc05c9163d1e502f45f8e17/1?pq-origsite=gscholar&cbl=276254,1271,"Antagonism, technology, and public involvement in the Kapiti expressway project",NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1803830924?accountid=14507,1272,"The Cosmic Zoo: The (Near) Inevitability of the Evolution of Complex, Macroscopic Life",NA,"Bains, W; Schulze-Makuch, D",NA,NA,2016,NA
http://www.mdpi.com/2072-4292/8/5/404html,1273,Using NDVI and EVI to map spatiotemporal variation in the biomass and quality of forage for migratory elk in the Greater Yellowstone Ecosystem,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1798626270?accountid=14507,1274,The effect of artificial lighting on the arrival time of birds using garden feeding stations in winter: A missed opportunity?,NA,"Clewley, GD; Plummer, KE; Robinson, RA; Simm, CH; Toms, MP",NA,NA,2016,NA
http://onlinelibrary.wiley.com/doi/10.1111/cobi.12735/full,1275,Lynn White Jr. and the greening‐of‐religion hypothesis,NA,NA,NA,NA,2016,NA
https://search.proquest.com/docview/1896025082?accountid=14507,1276,Filling in gaps of drosophila melanogaster urate degradation metabolic pathway using metabolomics approaches: towards the core metabolome of the fruit fly,NA,"Korzekwa, D",NA,NA,2016,NA
http://ieeexplore.ieee.org/abstract/document/7731214/,1277,Rhetorical Work in Crowd-Based Entrepreneurship: Lessons Learned From Teaching Crowdfunding as an Emerging Site of Professional and Technical …,NA,NA,NA,NA,2016,NA
