Google Scholar search results done through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search terms: all of the words: “citizen science” species “United Kingdom”; none of the words: disease book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
22,"JB Souissi, M Rifi, R Ghanem, L Ghozzi…","Lagocephalus sceleratus (Gmelin, 1789) expands through the African coasts towards the Western Mediterranean Sea: a call for awareness",2014,…,researchgate.net,https://www.researchgate.net/profile/Mouna_Rifi2/publication/280322485_Lagocephalus_sceleratus_Gmelin_1789_expands_through_the_African_coasts_towards_the_Western_Mediterranean_Sea_A_call_for_awareness/links/55f091ff08aedecb68ffb749.pdf,"https://scholar.google.com/scholar?cites=5546899663455251638&as_sdt=2005&sciodt=0,5&hl=en&num=20",65,2018-06-08,PDF,,,,,,,,22,5.5,4,5,4
9,"BS Robinson, R Inger, KJ Gaston",A rose by any other name: plant identification knowledge & socio-demographics,2016,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0156572,"https://scholar.google.com/scholar?cites=15590968544042390972&as_sdt=2005&sciodt=0,5&hl=en&num=20",66,2018-06-08,HTML,,,,,,,,9,4.5,3,3,2
5,"C Andrew, E Heegaard, PM Kirk, C Bässler…",Big data integration: Pan-European fungal species observations' assembly for addressing contemporary questions in ecology and global change biology,2017,Fungal Biology …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1749461316300926,"https://scholar.google.com/scholar?cites=13969888867514531776&as_sdt=2005&sciodt=0,5&hl=en&num=20",67,2018-06-08,HTML,,,,,,,,5,5,1,5,1
13,"L Barnard, C Scott, M Owens, M Lockwood…",The Solar Stormwatch CME catalogue: Results from the first space weather citizen science project,2014,Space …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/2014SW001119/full,"https://scholar.google.com/scholar?cites=8876011461435277221&as_sdt=2005&sciodt=0,5&hl=en&num=20",68,2018-06-08,HTML,,,,,,,,13,3.25,3,5,4
4,"V Runnel, F Wetzel, Q Groom, W Koch…",Summary report and strategy recommendations for EU citizen science gateway for biodiversity data,2016,Research Ideas and …,riojournal.com,https://riojournal.com/article_preview.php?id=11563,"https://scholar.google.com/scholar?cites=7957758669377064907&as_sdt=2005&sciodt=0,5&hl=en&num=20",69,2018-06-08,HTML,,,,,,,,4,2,1,5,2
7,"L Stewart, EL MacLean, D Ivy, V Woods, E Cohen…",Citizen science as a new tool in dog cognition research,2015,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0135176,"https://scholar.google.com/scholar?cites=4336257174432756979&as_sdt=2005&sciodt=0,5&hl=en&num=20",70,2018-06-08,HTML,,,,,,,,7,2.33,1,6,3
4,"A Curd, A Chapelle, R Siano",PHENOMER: Better knowledge of HAB with the help of citizen observations,2014,Harmful Algae News,archimer.ifremer.fr,http://archimer.ifremer.fr/doc/00213/32415/30888.pdf,"https://scholar.google.com/scholar?cites=4566864457728582851&as_sdt=2005&sciodt=0,5&hl=en&num=20",71,2018-06-08,PDF,,,,,,,,4,1,1,3,4
38,"MS Ramírez, FJ García-Peñalvo",Co-creation and open innovation: Systematic literature review,2018,Comunicar,search.proquest.com,http://search.proquest.com/openview/74418e5f89726e2aa47d0916d2db5754/1?pq-origsite=gscholar&cbl=396529,"https://scholar.google.com/scholar?cites=8604476076661419388&as_sdt=2005&sciodt=0,5&hl=en&num=20",72,2018-06-08,,,,,,,,,38,38,19,2,1
9,"A Siddharthan, C Lambin, AM Robinson…",Crowdsourcing without a crowd: Reliable online species identification using Bayesian models to minimize crowd size,2016,ACM Transactions on …,dl.acm.org,https://dl.acm.org/citation.cfm?id=2776896,"https://scholar.google.com/scholar?cites=11294180776605428798&as_sdt=2005&sciodt=0,5&hl=en&num=20",73,2018-06-08,,,,,,,,,9,4.5,2,4,2
8,"B Swallow, ST Buckland, R King…",Bayesian hierarchical modelling of continuous non‐negative longitudinal data with a spike at zero: An application to a study of birds visiting gardens in winter,2016,Biometrical Journal,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/bimj.201400081/full,"https://scholar.google.com/scholar?cites=57601609390139535&as_sdt=2005&sciodt=0,5&hl=en&num=20",74,2018-06-08,HTML,,,,,,,,8,4,2,4,2
8,"EB Dennis, BJT Morgan, SN Freeman, TM Brereton…",A generalized abundance index for seasonal invertebrates,2016,…,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/biom.12506/full,"https://scholar.google.com/scholar?cites=17932697558355516130&as_sdt=2005&sciodt=0,5&hl=en&num=20",75,2018-06-08,HTML,,,,,,,,8,4,2,5,2
2,"AB Mattos, RG Herrmann, KK Shigeno…",Flower classification for a citizen science mobile app,2014,… on Multimedia Retrieval,dl.acm.org,https://dl.acm.org/citation.cfm?id=2582620,"https://scholar.google.com/scholar?cites=16753552372494450746&as_sdt=2005&sciodt=0,5&hl=en&num=20",76,2018-06-08,,,,,,,,,2,0.5,1,4,4
55,"NA Brummitt, SP Bachman, J Griffiths-Lee, M Lutz…",Green plants in the red: A baseline global assessment for the IUCN sampled Red List Index for plants,2015,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0135152,"https://scholar.google.com/scholar?cites=15535577616154737623&as_sdt=2005&sciodt=0,5&hl=en&num=20",77,2018-06-08,HTML,,,,,,,,55,18.33,11,5,3
15,"G Forrester, P Baily, D Conetta, L Forrester…",Comparing monitoring data collected by volunteers and professionals shows that citizen scientists can detect long-term change on coral reefs,2015,Journal for nature …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1617138115000035,"https://scholar.google.com/scholar?cites=3070968894121142388&as_sdt=2005&sciodt=0,5&hl=en&num=20",78,2018-06-08,HTML,,,,,,,,15,5,3,5,3
11,"L Birkin, D Goulson",Using citizen science to monitor pollination services,2015,Ecological entomology,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/een.12227/full,"https://scholar.google.com/scholar?cites=15760285767010091217&as_sdt=2005&sciodt=0,5&hl=en&num=20",79,2018-06-08,,,,,,,,,11,3.67,6,2,3
7,"A Tripathi, N Tahmasbi, D Khazanchi…",Crowdsourcing typology: a review of is research and organizations,2014,Proceedings of the …,aisel.aisnet.org,http://aisel.aisnet.org/cgi/viewcontent.cgi?article=1018&context=mwais2014,"https://scholar.google.com/scholar?cites=7843989407418549014&as_sdt=2005&sciodt=0,5&hl=en&num=20",80,2018-06-08,,,,,,,,,7,1.75,2,4,4
11,"R Schmucki, G Pe'Er, DB Roy…",A regionally informed abundance index for supporting integrative analyses across butterfly monitoring schemes,2016,Journal of Applied …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/1365-2664.12561/full,"https://scholar.google.com/scholar?cites=10615257600352415607&as_sdt=2005&sciodt=0,5&hl=en&num=20",81,2018-06-08,HTML,,,,,,,,11,5.5,3,4,2
2,"K Vohland, C Häuser, E Regan, A Hoffmann…","2nd EU BON Stakeholder Roundtable (Berlin, Germany): How can a European biodiversity network support citizen science?",2016,Research Ideas and …,riojournal.com,https://riojournal.com/article_preview.php?id=8616,"https://scholar.google.com/scholar?cites=2861156886876655589&as_sdt=2005&sciodt=0,5&hl=en&num=20",82,2018-06-08,HTML,,,,,,,,2,1,0,5,2
4,"J Hecht, ES Rice",Citizen science in canine science,2014,Journal of Veterinary Behavior: Clinical …,journalvetbehavior.com,http://www.journalvetbehavior.com/article/S1558-7878(14)00177-4/abstract,"https://scholar.google.com/scholar?cites=6776957733312592221&as_sdt=2005&sciodt=0,5&hl=en&num=20",83,2018-06-08,,,,,,,,,4,1,2,2,4
2,"A Horowitz, J Hecht",Categories and consequences of dog-human play: A citizen science approach,2014,Journal of Veterinary Behavior …,journalvetbehavior.com,http://www.journalvetbehavior.com/article/S1558-7878(14)00178-6/abstract,"https://scholar.google.com/scholar?cites=1902059042192092714&as_sdt=2005&sciodt=0,5&hl=en&num=20",84,2018-06-08,,,,,,,,,2,0.5,1,2,4
16,"D Juffe-Bignoli, TM Brooks, SHM Butchart, RB Jenkins…",Assessing the cost of global biodiversity and conservation knowledge,2016,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0160640,"https://scholar.google.com/scholar?cites=366166902553895894&as_sdt=2005&sciodt=0,5&hl=en&num=20",85,2018-06-08,HTML,,,,,,,,16,8,3,5,2
3,"KL Prudic, KP McFarland, JC Oliver, RA Hutchinson…",eButterfly: leveraging massive online citizen science for butterfly conservation,2017,Insects,mdpi.com,http://www.mdpi.com/2075-4450/8/2/53htm,"https://scholar.google.com/scholar?cites=9682366585050144633&as_sdt=2005&sciodt=0,5&hl=en&num=20",86,2018-06-08,HTML,,,,,,,,3,3,1,5,1
6,ML Rosenzweig,Green roofs: new ecosystems to defend species diversity,2016,Israel journal of ecology & evolution,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/15659801.2015.1121600,"https://scholar.google.com/scholar?cites=11867852348525262649&as_sdt=2005&sciodt=0,5&hl=en&num=20",87,2018-06-08,,,,,,,,,6,3,6,1,2
4,"EC Carballo-Cárdenas, H Tobi",Citizen science regarding invasive lionfish in Dutch Caribbean MPAs: Drivers and barriers to participation,2016,Ocean & Coastal Management,Elsevier,https://www.sciencedirect.com/science/article/pii/S0964569116302095,"https://scholar.google.com/scholar?cites=1392478215623223304&as_sdt=2005&sciodt=0,5&hl=en&num=20",88,2018-06-08,HTML,,,,,,,,4,2,2,2,2
65,"N Pettorelli, M Wegmann, A Skidmore…",Framing the concept of satellite remote sensing essential biodiversity variables: challenges and future directions,2016,Remote Sensing in …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1002/rse2.15/full,"https://scholar.google.com/scholar?cites=695193333430318186&as_sdt=2005&sciodt=0,5&hl=en&num=20",89,2018-06-08,HTML,,,,,,,,65,32.5,16,4,2
6,"P Vantieghem, D Maes, A Kaiser, T Merckx",Quality of citizen science data and its consequences for the conservation of skipper butterflies (Hesperiidae) in Flanders (northern Belgium),2017,Journal of Insect …,Springer,https://link.springer.com/article/10.1007/s10841-016-9924-4,"https://scholar.google.com/scholar?cites=16685110847833837494&as_sdt=2005&sciodt=0,5&hl=en&num=20",90,2018-06-08,HTML,,,,,,,,6,6,2,4,1
80,"FJ García-Peñalvo, NA Kearney",Networked youth research for empowerment in digital society: the WYRED project,2016,Proceedings of the Fourth …,dl.acm.org,https://dl.acm.org/citation.cfm?id=3012489,"https://scholar.google.com/scholar?cites=18389093501135943351&as_sdt=2005&sciodt=0,5&hl=en&num=20",91,2018-06-08,,,,,,,,,80,40,40,2,2
6,"ML Campbell, I Keith, CL Hewitt, TP Dawson…",Evolving marine biosecurity in the Galapagos Islands,2015,,researchcommons.waikato.ac.nz,https://researchcommons.waikato.ac.nz/handle/10289/9634,"https://scholar.google.com/scholar?cites=5593631874714766109&as_sdt=2005&sciodt=0,5&hl=en&num=20",92,2018-06-08,,,,,,,,,6,2,1,5,3
9,"LA Roman, BC Scharenbroch, JPA Östberg…",Data quality in citizen science urban tree inventories,2017,Urban Forestry & Urban …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1618866716302680,"https://scholar.google.com/scholar?cites=17088810817102112931&as_sdt=2005&sciodt=0,5&hl=en&num=20",93,2018-06-08,HTML,,,,,,,,9,9,2,4,1
7,"BC Beckmann, BV Purse, DB Roy, HE Roy, PG Sutton…",Two species with an unusual combination of traits dominate responses of British grasshoppers and crickets to environmental change,2015,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0130488,"https://scholar.google.com/scholar?cites=13156324270638566340&as_sdt=2005&sciodt=0,5&hl=en&num=20",94,2018-06-08,HTML,,,,,,,,7,2.33,1,6,3
7,"SK Pikesley, BJ Godley, H Latham, PB Richardson…",Pink sea fans (Eunicella verrucosa) as indicators of the spatial efficacy of Marine Protected Areas in southwest UK coastal waters,2016,Marine Policy,Elsevier,https://www.sciencedirect.com/science/article/pii/S0308597X15002948,"https://scholar.google.com/scholar?cites=4463945410685921750&as_sdt=2005&sciodt=0,5&hl=en&num=20",95,2018-06-08,HTML,,,,,,,,7,3.5,1,5,2
7,"ML Schläppy, J Loder, J Salmond, A Lea…",Making waves: Marine citizen science for impact,2017,Frontiers in Marine …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fmars.2017.00146,"https://scholar.google.com/scholar?cites=18221397212746707292&as_sdt=2005&sciodt=0,5&hl=en&num=20",96,2018-06-08,HTML,,,,,,,,7,7,1,5,1
3,"KH Redford, K Aune, G Plumb",Hope is a bison,2016,Conservation Biology,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/cobi.12717/full,"https://scholar.google.com/scholar?cites=3394592971381885143&as_sdt=2005&sciodt=0,5&hl=en&num=20",97,2018-06-08,,,,,,,,,3,1.5,1,3,2
17,"LG Pârâu, D Strubbe, E Mori…",Rose-ringed Parakeet Psittacula krameri populations and numbers in Europe: a complete overview,2016,The Open …,benthamopen.com,https://benthamopen.com/FULLTEXT/TOOENIJ-9-1,"https://scholar.google.com/scholar?cites=11845118801721357168&as_sdt=2005&sciodt=0,5&hl=en&num=20",98,2018-06-08,HTML,,,,,,,,17,8.5,4,4,2
10,"T Petrusková, L Diblíková, P Pipek, E Frauendorf…",A review of the distribution of Yellowhammer (Emberiza citrinella) dialects in Europe reveals the lack of a clear macrogeographic pattern,2015,Journal of …,Springer,https://link.springer.com/article/10.1007/s10336-014-1102-4,"https://scholar.google.com/scholar?cites=10965036775984078180&as_sdt=2005&sciodt=0,5&hl=en&num=20",99,2018-06-08,HTML,,,,,,,,10,3.33,2,5,3
6,"SP Singh, R Thadani",Complexities and controversies in Himalayan research: A call for collaboration and rigor for better data,2015,Mountain Research and Development,BioOne,http://www.bioone.org/doi/abs/10.1659/MRD-JOURNAL-D-15-00045,"https://scholar.google.com/scholar?cites=5815256178472867212&as_sdt=2005&sciodt=0,5&hl=en&num=20",100,2018-06-08,,,,,,,,,6,2,3,2,3
4,"R Cushing, BE Washburn",Exploring the role of Ospreys in education,2014,Journal of Raptor Research,BioOne,http://www.bioone.org/doi/abs/10.3356/JRR-14-00011.1,"https://scholar.google.com/scholar?cites=16280494796863688942&as_sdt=2005&sciodt=0,5&hl=en&num=20",101,2018-06-08,,,,,,,,,4,1,2,2,4
68,"NJB Isaac, MJO Pocock",Bias and information in biological records,2015,Biological Journal of the Linnean …,academic.oup.com,https://academic.oup.com/biolinnean/article-abstract/115/3/522/2440472,"https://scholar.google.com/scholar?cites=8585638861058543690&as_sdt=2005&sciodt=0,5&hl=en&num=20",102,2018-06-08,,,,,,,,,68,22.67,34,2,3
4,"QJ Groom, T Adriaens, P Desmet, A Simpson…",Seven recommendations to make your invasive alien species data more useful,2017,Frontiers in Applied …,frontiersin.org,https://www.frontiersin.org/article/10.3389/fams.2017.00013/full,"https://scholar.google.com/scholar?cites=5550661429693080263&as_sdt=2005&sciodt=0,5&hl=en&num=20",103,2018-06-08,HTML,,,,,,,,4,4,1,5,1
3,"N Shadbolt, M Van Kleek…",The Rise of Social Machines: The development of a human/digital ecosystem,2016,IEEE Consumer Electronics …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7450779/,"https://scholar.google.com/scholar?cites=699606696384160206&as_sdt=2005&sciodt=0,5&hl=en&num=20",104,2018-06-08,,,,,,,,,3,1.5,1,3,2
14,"JB Mihoub, K Henle, N Titeux, L Brotons…",Setting temporal baselines for biodiversity: the limits of available monitoring data for capturing the full impact of anthropogenic pressures,2017,Scientific Reports,nature.com,https://www.nature.com/articles/srep41591,"https://scholar.google.com/scholar?cites=7749866551031840404&as_sdt=2005&sciodt=0,5&hl=en&num=20",105,2018-06-08,HTML,,,,,,,,14,14,3,5,1
6,"CA Morrison, RA Robinson, DI Leech, D Dadam…",Using citizen science to investigate the role of productivity in House Sparrow Passer domesticus population trends,2014,Bird study,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1080/00063657.2013.874975,"https://scholar.google.com/scholar?cites=5793441915117989876&as_sdt=2005&sciodt=0,5&hl=en&num=20",106,2018-06-08,,,,,,,,,6,1.5,1,5,4
5,"LE Chambers, P Barnard, ES Poloczanska…",Southern hemisphere biodiversity and global change: data gaps and strategies,2017,Austral …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/aec.12391/full,"https://scholar.google.com/scholar?cites=12062529027135248755&as_sdt=2005&sciodt=0,5&hl=en&num=20",107,2018-06-08,,,,,,,,,5,5,1,4,1
9,"M Luczak-Roesch, R Tinati, N Shadbolt",When resources collide: Towards a theory of coincidence in information spaces,2015,Proceedings of the 24th …,dl.acm.org,https://dl.acm.org/citation.cfm?id=2743973,"https://scholar.google.com/scholar?cites=9765552862154866563&as_sdt=2005&sciodt=0,5&hl=en&num=20",108,2018-06-08,,,,,,,,,9,3,3,3,3
5,"AD Foote, S Kuningas, FIP Samarra","North Atlantic killer whale research; past, present and future",2014,… of the United Kingdom,cambridge.org,https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/north-atlantic-killer-whale-research-past-present-and-future/6F8606AFD09D4ADFF83B8A701E8C9D48,"https://scholar.google.com/scholar?cites=9934433319296322809&as_sdt=2005&sciodt=0,5&hl=en&num=20",109,2018-06-08,,,,,,,,,5,1.25,2,3,4
5,"A Grauer, A König, N Bunnefeld",Citizen science based monitoring of greylag goose (Anser anser) in Bavaria (Germany): Combining count data and bag data to estimate long-term trends …,2015,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0130159,"https://scholar.google.com/scholar?cites=10352257000298399074&as_sdt=2005&sciodt=0,5&hl=en&num=20",110,2018-06-08,HTML,,,,,,,,5,1.67,2,3,3
6,"CJ Torney, AP Dobson, F Borner, DJ Lloyd-Jones…",Assessing rotation-invariant feature classification for automated wildebeest population counts,2016,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0156342,"https://scholar.google.com/scholar?cites=6181387686173129439&as_sdt=2005&sciodt=0,5&hl=en&num=20",111,2018-06-08,HTML,,,,,,,,6,3,1,5,2
9,"KJ Wyles, S Pahl, M Holland…",Can beach cleans do more than clean-up litter? Comparing beach cleans to other coastal activities,2017,Environment and …,journals.sagepub.com,http://journals.sagepub.com/doi/abs/10.1177/0013916516649412,"https://scholar.google.com/scholar?cites=8972779948687993010&as_sdt=2005&sciodt=0,5&hl=en&num=20",112,2018-06-08,,,,,,,,,9,9,2,4,1
16,"M Marco, T Brooks, A Cuttelod…",Quantifying the relative irreplaceability of important bird and biodiversity areas,2016,Conservation …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/cobi.12609/full,"https://scholar.google.com/scholar?cites=18096487583124564217&as_sdt=2005&sciodt=0,5&hl=en&num=20",113,2018-06-08,,,,,,,,,16,8,4,4,2
5,"CJ Tansey, JD Hadfield, AB Phillimore",Estimating the ability of plants to plastically track temperature‐mediated shifts in the spring phenological optimum,2017,Global change biology,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/gcb.13624/full,"https://scholar.google.com/scholar?cites=3676485554500743310&as_sdt=2005&sciodt=0,5&hl=en&num=20",114,2018-06-08,HTML,,,,,,,,5,5,2,3,1
3,"M Gharesifard, U Wehn",What Drives Citizens to Engage in ICT-Enabled Citizen Science?: Case Study of Online Amateur Weather Networks,2017,Analyzing the Role of Citizen Science …,books.google.com,https://books.google.com/books?hl=en&lr=&id=dDtXDQAAQBAJ&oi=fnd&pg=PA62&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=J29WmaUiP7&sig=yOSjnVJwHupxucEp43u4ZFKPSHM,"https://scholar.google.com/scholar?cites=7486750676885770656&as_sdt=2005&sciodt=0,5&hl=en&num=20",115,2018-06-08,,,,,,,,,3,3,2,2,1
5,"S Merlino, M Locritani, M Stroobant…",SeaCleaner: Focusing Citizen Science and Environment Education on Unraveling the Marine Litter Problem,2015,Marine Technology …,ingentaconnect.com,http://www.ingentaconnect.com/content/mts/mtsj/2015/00000049/00000004/art00014,"https://scholar.google.com/scholar?cites=9494698535243180174&as_sdt=2005&sciodt=0,5&hl=en&num=20",116,2018-06-08,,,,,,,,,5,1.67,1,4,3
43,"C Wilcox, G Heathcote, J Goldberg, R Gunn…","Understanding the sources and effects of abandoned, lost, and discarded fishing gear on marine turtles in northern Australia",2015,Conservation …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/cobi.12355/full,"https://scholar.google.com/scholar?cites=6650269409745195517&as_sdt=2005&sciodt=0,5&hl=en&num=20",117,2018-06-08,,,,,,,,,43,14.33,9,5,3
