Google Scholar search results through Publish or Perish,,,,,,,,,,,,,,,,,,,,,,
"Publish or Perish search terms: all of the words: “biological records” Ireland; none of the words: book ""new report"" ""new species"" ""new record""; years: 2014 to 2018",,,,,,,,,,,,,,,,,,,,,,
8 June 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
7,"M Tanahashi, CJ Hawes",The presence of a mycangium in European Sinodendron cylindricum (Coleoptera: Lucanidae) and the associated yeast symbionts,2016,Journal of Insect Science,academic.oup.com,https://academic.oup.com/jinsectscience/article-abstract/doi/10.1093/jisesa/iew054/2726687,"https://scholar.google.com/scholar?cites=17212570263996151332&as_sdt=2005&sciodt=0,5&hl=en&num=20",226,2018-06-08,,,,,,,,,7,3.5,4,2,2
19,"RJ Pakeman, JA Stockan","Drivers of carabid functional diversity: abiotic environment, plant functional traits, or plant functional diversity?",2014,Ecology,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1890/13-1059.1/full,"https://scholar.google.com/scholar?cites=5987039928174965097&as_sdt=2005&sciodt=0,5&hl=en&num=20",227,2018-06-08,,,,,,,,,19,4.75,10,2,4
0,"KA Koo, RL Walker, ES Davenport…","Variability of Mya arenaria growth along an environmental gradient in the Plum Island Sound estuary, Massachusetts, USA",2017,Wetlands Ecology and …,Springer,https://link.springer.com/article/10.1007/s11273-016-9512-0,,228,2018-06-08,HTML,,,,,,,,0,0,0,4,1
1,"IC Fuller, MG Macklin, WHJ Toonen, KA Holt","Storm-generated Holocene and historical floods in the Manawatu River, New Zealand",2018,Geomorphology,Elsevier,https://www.sciencedirect.com/science/article/pii/S0169555X18301132,"https://scholar.google.com/scholar?cites=5127361318324530256&as_sdt=2005&sciodt=0,5&hl=en&num=20",229,2018-06-08,HTML,,,,,,,,1,1,0,4,1
0,"A Oxbrough, S Irwin, TC Kelly, J O'Halloran",accordance with the Green Access standard for this journal,,repository.edgehill.ac.uk,,https://repository.edgehill.ac.uk/6909/1/EHRA_Version_Oxbrough_Resubmission.pdf,,230,2018-06-08,PDF,,,,,,,,0,0,0,4,
0,"OL Pescott, KJ Walker, SM Smart, DB Roy",NPMS Air Pollution Data Review WP1 Report,,npms.org.uk,,http://www.npms.org.uk/sites/www.npms.org.uk/files/PDF/NPMS%20Air%20Pollution%20Data%20Review_WP1_FINAL.pdf,,231,2018-06-08,PDF,,,,,,,,0,0,0,4,
0,"SJM Caporn, AE Rosenburg, CD Field",The importance of atmospheric quality in determining upland vegetation,2015,Meade R.(ed),nationaltrust.org.uk,https://www.nationaltrust.org.uk/marsden-moor-estate/documents/managing-molinia.pdf#page=28,,232,2018-06-08,PDF,,,,,,,,0,0,0,3,3
17,"LJL van den Berg, L Jones, LJ Sheppard…",Evidence for differential effects of reduced and oxidised nitrogen deposition on vegetation independent of nitrogen load,2016,Environmental …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0269749115300646,"https://scholar.google.com/scholar?cites=3779618260746174317&as_sdt=2005&sciodt=0,5&hl=en&num=20",233,2018-06-08,HTML,,,,,,,,17,8.5,4,4,2
0,АВ Ліщук,"A Checklist of Cheilosia Genus Hoverflies in the Podilsky Tovtry National Park, Ukraine",2017,,elar.kpnu.edu.ua,http://elar.kpnu.edu.ua:8081/xmlui/handle/123456789/1435,,234,2018-06-08,,,,,,,,,0,0,0,1,1
0,"P Harrison, A Sier, M Acreman, B Bealey, M Fry…",Natural capital metrics. Phase 1 final report: central components,2017,,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/519669/,,235,2018-06-08,,,,,,,,,0,0,0,6,1
0,"H Roy, R Scalera, O Booy, E Branquart, B Gallardo…",ARES (2014) 2425342-22/07/2014. Organisation and running of a scientific workshop to complete selected invasive alien species (IAS) risk assessments,2015,,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/510663/,,236,2018-06-08,,,,,,,,,0,0,0,6,3
11,"ML Carroll, WG Ambrose Jr, SK Ryan…",Bivalve growth rate and isotopic variability across the Barents Sea Polar Front,2014,Journal of Marine …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0924796313002121,"https://scholar.google.com/scholar?cites=583287744367295709&as_sdt=2005&sciodt=0,5&hl=en&num=20",237,2018-06-08,HTML,,,,,,,,11,2.75,3,4,4
0,ZD Karolina M,照还是不照?,2014,照明设计,,,,238,2018-06-08,CITATION,,,,,,,,0,0,0,1,4
0,"WTS Miles, R Mavor, NJ Riddiford, PV Harvey…",Decline in an Atlantic Puffin population: evaluation of magnitude and mechanisms,2015,PloS one,journals.plos.org,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0131527,,239,2018-06-08,HTML,,,,,,,,0,0,0,5,3
2,"LJL van den Berg, L Jones…",Evidence for differential effects of reduced and oxidised nitrogen deposition on vegetation independent of nitrogen load,2015,Environmental …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/32fd/d5d76892bd17195655b9b2e323907742597a.pdf,"https://scholar.google.com/scholar?cites=267327515954809058&as_sdt=2005&sciodt=0,5&hl=en&num=20",240,2018-06-08,PDF,,,,,,,,2,0.67,1,3,3
0,"MCF Proctor, ME Bradshaw","Scanning electron micrographs of leaves of British Carex species, 5. Subgenus Carex: sections Spirostachyae, Digitatae Mitratae Acrocystis Rhychocystis, Rhomboidales …",2015,New Journal of Botany,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1179/2042349715Y.0000000014,,241,2018-06-08,,,,,,,,,0,0,0,2,3
1,"A Lyons, PA Ashton, I Powell, A Oxbrough",Habitat associations of epigeal spiders in upland calcareous grassland landscapes: the importance for conservation,2018,Biodiversity and Conservation,Springer,https://link.springer.com/article/10.1007/s10531-017-1488-4,"https://scholar.google.com/scholar?cites=412824755624925299&as_sdt=2005&sciodt=0,5&hl=en&num=20",242,2018-06-08,HTML,,,,,,,,1,1,0,4,1
21,"LM Arenas, J Troscianko, M Stevens",Color contrast and stability as key elements for effective warning signals,2014,Frontiers in Ecology and …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fevo.2014.00025,"https://scholar.google.com/scholar?cites=11691479956622434198&as_sdt=2005&sciodt=0,5&hl=en&num=20",243,2018-06-08,HTML,,,,,,,,21,5.25,7,3,4
4,"M Simonneau, C Courtial, J Pétillon",Phenological and meteorological determinants of spider ballooning in an agricultural landscape,2016,Comptes rendus biologies,Elsevier,https://www.sciencedirect.com/science/article/pii/S1631069116300919,"https://scholar.google.com/scholar?cites=16320469403021754764&as_sdt=2005&sciodt=0,5&hl=en&num=20",244,2018-06-08,HTML,,,,,,,,4,2,1,3,2
1,"RM Bateman, PJ Rudall","Bumblebee-mediated pollination of English populations of the Military Orchid (Orchis militaris): its possible relevance to functional morphology, life history and climate …",2014,New Journal of Botany,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1179/2042349714Y.0000000048,"https://scholar.google.com/scholar?cites=14085629993732491648&as_sdt=2005&sciodt=0,5&hl=en&num=20",245,2018-06-08,,,,,,,,,1,0.25,1,2,4
0,"M Heubeck, RM Mellor, S Gear, WTS Miles",Population and breeding dynamics of European Shags Phalacrocorax aristotelis at three major colonies in Shetland,,seabirdgroup.org.uk,,http://www.seabirdgroup.org.uk/journals/seabird-28/seabird-28-55.pdf,,246,2018-06-08,PDF,,,,,,,,0,0,0,4,
13,"X He, KS He, J Hyvönen",Will bryophytes survive in a warming world?,2016,"Perspectives in Plant Ecology, Evolution and …",Elsevier,https://www.sciencedirect.com/science/article/pii/S1433831916300117,"https://scholar.google.com/scholar?cites=4362694925815155872&as_sdt=2005&sciodt=0,5&hl=en&num=20",247,2018-06-08,HTML,,,,,,,,13,6.5,4,3,2
6,"Ş Özkan, A Vitali, N Lacetera, B Amon, A Bannink…",Challenges and priorities for modelling livestock health and pathogens in the context of climate change,2016,Environmental …,Elsevier,https://www.sciencedirect.com/science/article/pii/S001393511630319X,"https://scholar.google.com/scholar?cites=3776036594980701440&as_sdt=2005&sciodt=0,5&hl=en&num=20",248,2018-06-08,HTML,,,,,,,,6,3,1,6,2
0,"RTH BROMAGE, RS LACRUZ, TD CRENSHAW…","Thursday, March 26, 2015-Morning sessions.",,Wiley Online Library,,http://onlinelibrary.wiley.com/doi/10.1002/ajpa.22719/full,,249,2018-06-08,,,,,,,,,0,0,0,4,
5,"A Komonen, LM Sundström, A Wall…",Afforested fields benefit nutrient‐demanding fungi,2016,Restoration …,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/rec.12282/full,"https://scholar.google.com/scholar?cites=1910330537969498950&as_sdt=2005&sciodt=0,5&hl=en&num=20",250,2018-06-08,,,,,,,,,5,2.5,1,4,2
23,"SOM Bettridge, SC Baker, J Barlow, P Clapham…",Status review of the humpback whale (Megaptera novaeangliae) under the Endangered Species Act,2015,,researchgate.net,https://www.researchgate.net/profile/Jay_Barlow/publication/296692194_Status_review_of_the_humpback_whale_Megaptera_novaeangliae_under_the_Endangered_Species_Act/links/56df0bd108aee77a15fcefa2.pdf,"https://scholar.google.com/scholar?cites=2793976737958879117&as_sdt=2005&sciodt=0,5&hl=en&num=20",251,2018-06-08,BOOK,,,,,,,,23,7.67,5,5,3
4,"E Tebbs, F Gerard, A Petrie, E De Witte",Emerging and potential future applications of satellite-based soil moisture products,2016,Satellite Soil Moisture Retrieval,Elsevier,https://www.sciencedirect.com/science/article/pii/B978012803388300019X,"https://scholar.google.com/scholar?cites=7581015934434488030&as_sdt=2005&sciodt=0,5&hl=en&num=20",252,2018-06-08,,,,,,,,,4,2,1,4,2
3,"P Díaz, B Campos",Ontogenia de la concha larval y postlarval de cuatro especies de bivalvos de la costa del Pacífico sureste,2014,Revista de biología marina y oceanografía,SciELO Chile,http://www.scielo.cl/scielo.php?pid=S0718-19572014000200002&script=sci_arttext&tlng=pt,"https://scholar.google.com/scholar?cites=12943701234958339212&as_sdt=2005&sciodt=0,5&hl=en&num=20",253,2018-06-08,HTML,,,,,,,,3,0.75,2,2,4
19,"P Heneberg, P Bogusch",To enrich or not to enrich? Are there any benefits of using multiple colors of pan traps when sampling aculeate Hymenoptera?,2014,Journal of insect conservation,Springer,https://link.springer.com/article/10.1007/s10841-014-9723-8,"https://scholar.google.com/scholar?cites=1072903583453928556&as_sdt=2005&sciodt=0,5&hl=en&num=20",254,2018-06-08,HTML,,,,,,,,19,4.75,10,2,4
9,"ML Taylor, CN Roterman",Invertebrate population genetics across Earth's largest habitat: The deep‐sea floor,2017,Molecular ecology,Wiley Online Library,http://onlinelibrary.wiley.com/doi/10.1111/mec.14237/full,"https://scholar.google.com/scholar?cites=14655469497233307604&as_sdt=2005&sciodt=0,5&hl=en&num=20",255,2018-06-08,HTML,,,,,,,,9,9,5,2,1
4,"V Müllerová, M Hejcman, P Hejcmanová, V Pavlů",Effect of fertilizer application on Urtica dioica and its element concentrations in a cut grassland,2014,Acta oecologica,Elsevier,https://www.sciencedirect.com/science/article/pii/S1146609X14000629,"https://scholar.google.com/scholar?cites=15478325628482109858&as_sdt=2005&sciodt=0,5&hl=en&num=20",256,2018-06-08,HTML,,,,,,,,4,1,1,4,4
0,"BL Grimm, HJ Spero, JM Harding…","Seasonal radiocarbon reservoir ages for the 17th century James River, Virginia estuary",2017,Quaternary …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1871101416301054,,257,2018-06-08,HTML,,,,,,,,0,0,0,4,1
2,"V Mouchi, F Lartaud, N Guichard, F Immel…",Chalky versus foliated: a discriminant immunogold labelling of shell microstructures in the edible oyster Crassostrea gigas,2016,Marine Biology,Springer,https://link.springer.com/article/10.1007/s00227-016-3040-6,"https://scholar.google.com/scholar?cites=8189255588217609231&as_sdt=2005&sciodt=0,5&hl=en&num=20",258,2018-06-08,HTML,,,,,,,,2,1,0,5,2
6,"EL Robinson, EM Blyth, DB Clark…",Trends in atmospheric evaporative demand in Great Britain using high-resolution meteorological data,2017,Hydrology and Earth …,search.proquest.com,http://search.proquest.com/openview/7ec8a6151e7b30e981fccae89df1723c/1?pq-origsite=gscholar&cbl=105724,"https://scholar.google.com/scholar?cites=531542315938107732&as_sdt=2005&sciodt=0,5&hl=en&num=20",259,2018-06-08,HTML,,,,,,,,6,6,2,4,1
4,"MCF Proctor, ME Bradshaw","Scanning electron micrographs of leaves of British Carex species, 2. Subgenus Vignea. Carices with several hermaphrodite spikes",2014,New Journal of Botany,Taylor & Francis,http://www.tandfonline.com/doi/abs/10.1179/2042349714Y.0000000039,"https://scholar.google.com/scholar?cites=13845606073682094283&as_sdt=2005&sciodt=0,5&hl=en&num=20",260,2018-06-08,,,,,,,,,4,1,2,2,4
0,"BE Emmett, M Abdalla, S Anthony, S Astbury, T August…",Glastir Monitoring & Evaluation Programme. Final report,2017,,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/518194/,,261,2018-06-08,,,,,,,,,0,0,0,6,1
1,"L Tapanila, JR Steenberg, CJ Johnson, RA Myers","The seafloor after a bolide impact: sedimentary and biotic signatures across the Late Devonian carbonate platform following the Alamo Impact Event, Nevada, USA",2014,Facies,Springer,https://link.springer.com/10.1007/s10347-014-0398-0,"https://scholar.google.com/scholar?cites=16090811987857631963&as_sdt=2005&sciodt=0,5&hl=en&num=20",262,2018-06-08,,,,,,,,,1,0.25,0,4,4
0,SG Louw,The International Regulation of Whaling and Conservation of Whales in the New Millennium,2014,,open.uct.ac.za,http://open.uct.ac.za/bitstream/handle/11427/4483/thesis_law_lwxste003.pdf?sequence=1,,263,2018-06-08,PDF,,,,,,,,0,0,0,1,4
10,"BT Lucas, K Liber, LE Doig","Reconstructing diatom and chironomid assemblages to infer environmental spatiotemporal trends within Lake Diefenbaker, a narrow river-valley reservoir on the …",2015,Journal of Great Lakes Research,Elsevier,https://www.sciencedirect.com/science/article/pii/S0380133015001823,"https://scholar.google.com/scholar?cites=17235359242136681106&as_sdt=2005&sciodt=0,5&hl=en&num=20",264,2018-06-08,,,,,,,,,10,3.33,3,3,3
0,R Hannigan,Imaging and elemental analyses of the growing edge of shells from a commercially important bay scallop shell (Argopecten irradians) using a multi-method …,,marshallplan.at,,http://www.marshallplan.at/s/Moradi.pdf,,265,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,"P van der Sleen, C Stransky…",Otolith increments in European plaice (Pleuronectes platessa) reveal temperature and density-dependent effects on growth,2018,ICES Journal of …,academic.oup.com,https://academic.oup.com/icesjms/advance-article/doi/10.1093/icesjms/fsy011/4850985,,266,2018-06-08,,,,,,,,,0,0,0,3,1
3,"KR Koopman, J Matthews, R Beringen, B Odé, R Pot…",Risicoanalyse van de uitheemse Egeria (Egeria densa) in Nederland,2014,,repository.ubn.ru.nl,http://repository.ubn.ru.nl/bitstream/handle/2066/131969/131969pub.pdf,"https://scholar.google.com/scholar?cites=12409968974280079655&as_sdt=2005&sciodt=0,5&hl=en&num=20",267,2018-06-08,PDF,,,,,,,,3,0.75,1,6,4
0,J Shearman,"The regulation of respiration on plant growth and development of Fallopia japonica, Japanese knotweed",2016,,sro.sussex.ac.uk,http://sro.sussex.ac.uk/id/eprint/62040,,268,2018-06-08,,,,,,,,,0,0,0,1,2
0,"J Hall, T Dore, R Smith, C Evans, E Rowe, B Bealey…",Modelling and mapping of exceedance of critical loads and critical levels for acidification and eutrophication in the UK 2013-2016. Final report,2016,,nora.nerc.ac.uk,http://nora.nerc.ac.uk/id/eprint/516433,,269,2018-06-08,,,,,,,,,0,0,0,7,2
0,EC Frigo,Enamel Hypoplasia and Longevity as seen in the Antelope Creek and Wolf Creek skeletal sample at the Panhandle-Plains Historical Museum,2016,,ttu-ir.tdl.org,https://ttu-ir.tdl.org/ttu-ir/handle/2346/67088,,270,2018-06-08,,,,,,,,,0,0,0,1,2
0,ER Streetman,Inferring the Social Organization of Medieval Upper Nubia Using Nonmetric Traits of the Skull,2018,,search.proquest.com,http://search.proquest.com/openview/1c2e0300e116c876c2391b1d0cf8c9b6/1?pq-origsite=gscholar&cbl=18750&diss=y,,271,2018-06-08,,,,,,,,,0,0,0,1,1
3,"BR Schöne, K Schmitt, M Maus",Effects of sample pretreatment and external contamination on bivalve shell and Carrara marble δ18O and δ13C signatures,2017,"Palaeogeography, Palaeoclimatology …",Elsevier,https://www.sciencedirect.com/science/article/pii/S0031018216306381,"https://scholar.google.com/scholar?cites=3655738646495992700&as_sdt=2005&sciodt=0,5&hl=en&num=20",272,2018-06-08,HTML,,,,,,,,3,3,1,3,1
3,"S Milano, G Nehrke, AD Wanamaker Jr…",The effects of environment on Arctica islandica shell formation and architecture,2017,…,search.proquest.com,http://search.proquest.com/openview/6143e21b94d670b3f229d9ab524c9956/1?pq-origsite=gscholar&cbl=105740,"https://scholar.google.com/scholar?cites=16327724111651236229&as_sdt=2005&sciodt=0,5&hl=en&num=20",273,2018-06-08,HTML,,,,,,,,3,3,1,4,1
0,S Shrestha,"Mid-Wisconsinan Climate Reconstruction Based on Fossil Beetles from Six Mile Creek, Ithaca, New York",2018,,search.proquest.com,http://search.proquest.com/openview/177a276e929e9abc35603e19084a13b6/1?pq-origsite=gscholar&cbl=18750&diss=y,,274,2018-06-08,,,,,,,,,0,0,0,1,1
5,"AS Heiskanen, T Berg, L Uusitalo, H Teixeira…",Biodiversity in marine ecosystems—European developments toward robust assessments,2016,Frontiers in Marine …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fmars.2016.00184,"https://scholar.google.com/scholar?cites=7165450429785935408&as_sdt=2005&sciodt=0,5&hl=en&num=20",275,2018-06-08,HTML,,,,,,,,5,2.5,1,5,2
0,V Fortpflanzung,Beleuchten oder nicht beleuchten?,,researchgate.net,,https://www.researchgate.net/profile/Karolina_Zielinska-Dabkowska/publication/285056430_Beleuchten_oder_nicht_beleuchten_Die_Aussenraumbeleuchtung_von_hohen_Gebauden_und_Brucken_und_wie_sie_das_Leben_von_Vogeln_und_Fischen_negativ_beeinflusst_Lesen_Sie_was_ein_professioneller_Lichtdesign/links/565b6d9708aeafc2aac61d13/Beleuchten-oder-nicht-beleuchten-Die-Aussenraumbeleuchtung-von-hohen-Gebaeuden-und-Bruecken-und-wie-sie-das-Leben-von-Voegeln-und-Fischen-negativ-beeinflusst-Lesen-Sie-was-ein-professioneller,,276,2018-06-08,PDF,,,,,,,,0,0,0,1,
0,"I Maclean, R Critchlow, C Beale, P Rowcroft, C White…",Rev No Comments Prepared by Checked by Approved by Date,2015,,theccc.org.uk,https://www.theccc.org.uk/wp-content/uploads/2015/09/Assessment-of-climate-change-impacts-on-UK-natural-assets.pdf,,277,2018-06-08,PDF,,,,,,,,0,0,0,6,3
3,"DM Surge, BR Schöne",Bivalve sclerochronology,2015,Encyclopedia of scientific dating methods,Springer,https://link.springer.com/content/pdf/10.1007/978-94-007-6304-3_165.pdf,"https://scholar.google.com/scholar?cites=12742207188598403585&as_sdt=2005&sciodt=0,5&hl=en&num=20",278,2018-06-08,,,,,,,,,3,1,2,2,3
1,JK Adams,"Multiproxy reconstructions of recent environmental change: understanding the ecological response of shallow lakes within the Selenga River basin, southeast …",2017,,discovery.ucl.ac.uk,http://discovery.ucl.ac.uk/10040922/1/J%20K%20Adams%20PhD%20thesis_UCL_January%202018_ethesis.pdf,"https://scholar.google.com/scholar?cites=14812358897314955846&as_sdt=2005&sciodt=0,5&hl=en&num=20",279,2018-06-08,PDF,,,,,,,,1,1,1,1,1
0,MP Aubry,Biostratigraphy,2015,Encyclopedia of Scientific Dating Methods,Springer,https://link.springer.com/content/pdf/10.1007/978-94-007-6304-3_192.pdf,,280,2018-06-08,,,,,,,,,0,0,0,1,3
0,JW Thompson,Beta Counter,2015,Encyclopedia of Scientific Dating Methods,Springer,https://link.springer.com/content/pdf/10.1007/978-94-007-6304-3_51.pdf,,281,2018-06-08,,,,,,,,,0,0,0,1,3
0,GS Burr,Bomb Carbon,2015,Encyclopedia of Scientific Dating Methods,Springer,https://link.springer.com/content/pdf/10.1007/978-94-007-6304-3_26.pdf,,282,2018-06-08,,,,,,,,,0,0,0,1,3
0,GR Huss,Big Bang,2015,Encyclopedia of Scientific Dating Methods,Springer,https://link.springer.com/content/pdf/10.1007/978-94-007-6304-3_175.pdf,,283,2018-06-08,,,,,,,,,0,0,0,1,3
0,AWG Pike,Bones (U-Series),2015,Encyclopedia of Scientific Dating Methods,Springer,https://link.springer.com/content/pdf/10.1007/978-94-007-6304-3_240.pdf,,284,2018-06-08,,,,,,,,,0,0,0,1,3
0,B Lucas,An investigation into the past and present ecological status of Lake Diefenbaker using paleolimnological and whole sediment toxicity techniques,2014,,Citeseer,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.917.9157&rep=rep1&type=pdf,,285,2018-06-08,PDF,,,,,,,,0,0,0,1,4
0,K Täufer,Die Entwicklung des Ökosystemansatzes im Völkerrecht und im Recht der Europäischen Union,2018,,nomos-elibrary.de,https://www.nomos-elibrary.de/10.5771/9783845252070/die-entwicklung-des-oekosystemansatzes-im-voelkerrecht-und-im-recht-der-europaeischen-union,,286,2018-06-08,,,,,,,,,0,0,0,1,1
